id	Type
KLHL41	FRG
KLHL7	FRG
KLHL9	FRG
KLK1	FRG
KLK10	FRG
KLK11	FRG
KLK12	FRG
KLK13	FRG
KLK14	FRG
KLK15	FRG
KLK2	FRG
KLK3	FRG
KLK5	FRG
KLK6	FRG
KLK7	FRG
KLK8	FRG
KLKB1	FRG
KLRAP1	FRG
KLRB1	FRG
KLRC3	FRG
KLRC4	FRG
KLRD1	FRG
KLRF1	FRG
KLRG1	FRG
KMO	FRG
KMT2A	FRG
KMT2B	FRG
KMT2D	FRG
KNG1	FRG
KNOP1	FRG
KNTC1	FRG
KPNA1	FRG
KPNA2	FRG
KPNA3	FRG
KPNA4	FRG
KPNA5	FRG
KPNA6	FRG
KPNB1	FRG
KPTN	FRG
KRAS	FRG
KRBOX4	FRG
KRCC1	FRG
KREMEN2	FRG
KRI1	FRG
KRIT1	FRG
KRR1	FRG
KRT1	FRG
KRT10	FRG
KRT12	FRG
KRT13	FRG
KRT14	FRG
KRT15	FRG
KRT16	FRG
KRT18	FRG
KRT19	FRG
KRT19P2	FRG
KRT2	FRG
KRT20	FRG
KRT23	FRG
KRT24	FRG
KRT3	FRG
KRT31	FRG
KRT32	FRG
KRT33A	FRG
KRT33B	FRG
KRT35	FRG
KRT36	FRG
KRT37	FRG
KRT38	FRG
KRT4	FRG
KRT5	FRG
KRT6A	FRG
KRT6B	FRG
KRT7	FRG
KRT75	FRG
KRT76	FRG
KRT8	FRG
KRT81	FRG
KRT83	FRG
KRT84	FRG
KRT85	FRG
KRT8P12	FRG
KRT9	FRG
KRTAP1-1	FRG
KRTAP1-3	FRG
KRTAP4-7	FRG
KRTAP5-8	FRG
KRTAP5-9	FRG
KRTAP9-9	FRG
KSR1	FRG
KTN1	FRG
KXD1	FRG
KYNU	FRG
L1CAM	FRG
L1TD1	FRG
L2HGDH	FRG
L3MBTL1	FRG
LA16c-358B7.3	FRG
LA16c-381G6.1	FRG
LACTB2	FRG
LAD1	FRG
LAG3	FRG
LAGE3	FRG
LAIR1	FRG
LAIR2	FRG
LALBA	FRG
LAMA1	FRG
LAMA2	FRG
LAMA3	FRG
LAMA4	FRG
LAMA5	FRG
LAMB1	FRG
LAMB2	FRG
LAMB3	FRG
LAMB4	FRG
LAMC1	FRG
LAMC2	FRG
LAMC3	FRG
LAMP1	FRG
LAMP2	FRG
LAMP3	FRG
LAMP5	FRG
LAMTOR2	FRG
LAMTOR3	FRG
LAMTOR5	FRG
LANCL1	FRG
LANCL2	FRG
LAP3	FRG
LAPTM4A	FRG
LAPTM4B	FRG
LAPTM5	FRG
LARGE	FRG
LARP1	FRG
LARP4	FRG
LARP4B	FRG
LARP6	FRG
LARP7	FRG
LARS	FRG
LARS2	FRG
LAS1L	FRG
LASP1	FRG
LAT	FRG
LAT2	FRG
LATS1	FRG
LAX1	FRG
LBH	FRG
LBP	FRG
LBR	FRG
LBX1	FRG
LCAT	FRG
LCE2B	FRG
LCK	FRG
LCMT1	FRG
LCMT2	FRG
LCN1	FRG
LCN2	FRG
LCP1	FRG
LCP2	FRG
LCT	FRG
LDB1	FRG
LDB2	FRG
LDB3	FRG
LDHA	FRG
LDHAL6B	FRG
LDHB	FRG
LDHC	FRG
LDLR	FRG
LDLRAD4	FRG
LDLRAP1	FRG
LDOC1	FRG
LECT1	FRG
LECT2	FRG
LEF1	FRG
LEFTY1	FRG
LEMD3	FRG
LENEP	FRG
LEP	FRG
LEPRE1	FRG
LEPREL1	FRG
LEPREL2	FRG
LEPREL4	FRG
LEPROT	FRG
LEPROTL1	FRG
LETM1	FRG
LETMD1	FRG
LFNG	FRG
LGALS1	FRG
LGALS13	FRG
LGALS14	FRG
LGALS2	FRG
LGALS3	FRG
LGALS3BP	FRG
LGALS4	FRG
LGALS8	FRG
LGALS9	FRG
LGALSL	FRG
LGI1	FRG
LGI2	FRG
LGMN	FRG
LGR4	FRG
LGR5	FRG
LGSN	FRG
LHCGR	FRG
LHFP	FRG
LHFPL2	FRG
LHPP	FRG
LHX1	FRG
LHX2	FRG
LHX3	FRG
LHX5	FRG
LHX6	FRG
LIAS	FRG
LIF	FRG
LIFR	FRG
LIG1	FRG
LIG3	FRG
LIG4	FRG
LILRA1	FRG
LILRA2	FRG
LILRA3	FRG
LILRA4	FRG
LILRA5	FRG
LILRA6	FRG
LILRB1	FRG
LILRB2	FRG
LILRB3	FRG
LILRB4	FRG
LILRB5	FRG
LILRP2	FRG
LIM2	FRG
LIMA1	FRG
LIMCH1	FRG
LIMD1	FRG
LIMD2	FRG
LIME1	FRG
LIMK1	FRG
LIMK2	FRG
LIMS2	FRG
LIN28A	FRG
LIN37	FRG
LIN7A	FRG
LIN7B	FRG
LIN7C	FRG
LINC00094	FRG
LINC00115	FRG
LINC00216	FRG
LINC00260	FRG
LINC00302	FRG
LINC00312	FRG
LINC00328	FRG
LINC00339	FRG
LINC00342	FRG
LINC00472	FRG
LINC00474	FRG
LINC00483	FRG
LINC00563	FRG
LINC00574	FRG
LINC00588	FRG
LINC00597	FRG
LINC00652	FRG
LINC00667	FRG
LINC00675	FRG
LINC00837	FRG
LINC00894	FRG
LINC00939	FRG
LINC00950	FRG
LINC00963	FRG
LINC00965	FRG
LINC01136	FRG
LINC01140	FRG
LINC01260	FRG
LINC01278	FRG
LINC01314	FRG
LINC01361	FRG
LINS	FRG
LIPA	FRG
LIPC	FRG
LIPE	FRG
LIPF	FRG
LIPG	FRG
LIPT1	FRG
LITAF	FRG
LLGL1	FRG
LLGL2	FRG
LLPH	FRG
LMAN1	FRG
LMAN1L	FRG
LMAN2	FRG
LMAN2L	FRG
LMBR1L	FRG
LMBRD1	FRG
LMCD1	FRG
LMF1	FRG
LMF2	FRG
LMNA	FRG
LMNB1	FRG
LMNB2	FRG
LMO1	FRG
LMO2	FRG
LMO3	FRG
LMO4	FRG
LMO7	FRG
LMOD1	FRG
LMTK2	FRG
LMX1B	FRG
LNPEP	FRG
LOC100127886	FRG
LOC100127972	FRG
LOC100129361	FRG
LOC100129973	FRG
LOC100130331	FRG
LOC100130741	FRG
LOC100131510	FRG
LOC100131532	FRG
LOC100272216	FRG
LOC100287387	FRG
LOC100287590	FRG
LOC100288570	FRG
LOC100289473	FRG
LOC100293211	FRG
LOC100294145	FRG
LOC100505498	FRG
LOC100505534	FRG
LOC100505915	FRG
LOC100506282	FRG
LOC100506469	FRG
LOC100506504	FRG
LOC100506571	FRG
LOC100506603	FRG
LOC100506699	FRG
LOC100507388	FRG
LOC100507630	FRG
LOC100996325	FRG
LOC100996756	FRG
LOC100996843	FRG
LOC101926913	FRG
LOC101927051	FRG
LOC101927086	FRG
LOC101927181	FRG
LOC101927550	FRG
LOC101927770	FRG
LOC101927792	FRG
LOC101928104	FRG
LOC101928278	FRG
LOC101928378	FRG
LOC101928457	FRG
LOC101929078	FRG
LOC101929148	FRG
LOC101929272	FRG
LOC101929550	FRG
LOC101929726	FRG
LOC101930405	FRG
LOC102723479	FRG
LOC102723559	FRG
LOC102723620	FRG
LOC102724905	FRG
LOC103344931	FRG
LOC145678	FRG
LOC155060	FRG
LOC157562	FRG
LOC1720	FRG
LOC202181	FRG
LOC220077	FRG
LOC257152	FRG
LOC389906	FRG
LOC399491	FRG
LOC440434	FRG
LOC440792	FRG
LOC441204	FRG
LOC441601	FRG
LOC51145	FRG
LOC57399	FRG
LOC643733	FRG
LOC647070	FRG
LOC728392	FRG
LOC729164	FRG
LOC730101	FRG
LOC79999	FRG
LOC81691	FRG
LOC93432	FRG
LONP1	FRG
LONRF1	FRG
LONRF3	FRG
LOR	FRG
LOX	FRG
LOXL1	FRG
LOXL2	FRG
LPA	FRG
LPAL2	FRG
LPAR1	FRG
LPAR2	FRG
LPAR3	FRG
LPAR4	FRG
LPAR6	FRG
LPCAT1	FRG
LPCAT3	FRG
LPCAT4	FRG
LPGAT1	FRG
LPHN1	FRG
LPHN3	FRG
LPIN1	FRG
LPIN2	FRG
LPL	FRG
LPO	FRG
LPP	FRG
LPPR1	FRG
LPPR2	FRG
LPPR3	FRG
LPPR4	FRG
LPXN	FRG
LRBA	FRG
LRCH1	FRG
LRCH3	FRG
LRCH4	FRG
LRFN3	FRG
LRFN4	FRG
LRIF1	FRG
LRIG1	FRG
LRIG2	FRG
LRIT1	FRG
LRMP	FRG
LRP1	FRG
LRP10	FRG
LRP12	FRG
LRP1B	FRG
LRP2	FRG
LRP2BP	FRG
LRP3	FRG
LRP4	FRG
LRP5	FRG
LRP5L	FRG
LRP6	FRG
LRP8	FRG
LRPAP1	FRG
LRPPRC	FRG
LRRC1	FRG
LRRC14	FRG
LRRC15	FRG
LRRC16A	FRG
LRRC17	FRG
LRRC19	FRG
LRRC2	FRG
LRRC20	FRG
LRRC23	FRG
LRRC3	FRG
LRRC31	FRG
LRRC32	FRG
LRRC36	FRG
LRRC37A3	FRG
LRRC37BP1	FRG
LRRC40	FRG
LRRC41	FRG
LRRC42	FRG
LRRC47	FRG
LRRC48	FRG
LRRC49	FRG
LRRC59	FRG
LRRC6	FRG
LRRC61	FRG
LRRC75B	FRG
LRRC8B	FRG
LRRC8D	FRG
LRRC8E	FRG
LRRFIP1	FRG
LRRFIP2	FRG
LRRK1	FRG
LRRN2	FRG
LRRN3	FRG
LRRTM2	FRG
LRRTM4	FRG
LRTM1	FRG
LSAMP	FRG
LSG1	FRG
LSM1	FRG
LSM12	FRG
LSM14A	FRG
LSM14B	FRG
LSM2	FRG
LSM3	FRG
LSM4	FRG
LSM5	FRG
LSM6	FRG
LSM7	FRG
LSM8	FRG
LSP1	FRG
LSR	FRG
LSS	FRG
LST1	FRG
LTA	FRG
LTB	FRG
LTB4R	FRG
LTB4R2	FRG
LTBP1	FRG
LTBP2	FRG
LTBP3	FRG
LTBP4	FRG
LTBR	FRG
LTC4S	FRG
LTF	FRG
LTK	FRG
LTN1	FRG
LUC7L	FRG
LUC7L3	FRG
LUM	FRG
LUZP1	FRG
LUZP2	FRG
LUZP4	FRG
LXN	FRG
LY6D	FRG
LY6E	FRG
LY6G5C	FRG
LY6G6C	FRG
LY6G6E	FRG
LY6H	FRG
LY75	FRG
LY86	FRG
LY9	FRG
LY96	FRG
LYL1	FRG
LYN	FRG
LYPD1	FRG
LYPD3	FRG
LYPLA1	FRG
LYPLA2	FRG
LYRM1	FRG
LYRM2	FRG
LYRM4	FRG
LYRM9	FRG
LYST	FRG
LYVE1	FRG
LYZ	FRG
LYZL6	FRG
LZTFL1	FRG
LZTR1	FRG
LZTS1	FRG
LZTS3	FRG
M6PR	FRG
MAB21L2	FRG
MACF1	FRG
MACROD1	FRG
MAD1L1	FRG
MAD2L1	FRG
MAD2L1BP	FRG
MADCAM1	FRG
MADD	FRG
MAF	FRG
MAFB	FRG
MAFF	FRG
MAFG	FRG
MAFK	FRG
MAG	FRG
MAGEA1	FRG
MAGEA10	FRG
MAGEA11	FRG
MAGEA12	FRG
MAGEA4	FRG
MAGEA6	FRG
MAGEA8	FRG
MAGEB1	FRG
MAGEB2	FRG
MAGEB3	FRG
MAGEB4	FRG
MAGEC1	FRG
MAGEC2	FRG
MAGEC3	FRG
MAGED1	FRG
MAGED2	FRG
MAGEF1	FRG
MAGEH1	FRG
MAGEL2	FRG
MAGI1	FRG
MAGI2	FRG
MAGIX	FRG
MAGOH2	FRG
MAGOHB	FRG
MAGT1	FRG
MAK	FRG
MAK16	FRG
MAL	FRG
MALL	FRG
MALT1	FRG
MAML1	FRG
MAML3	FRG
MAMLD1	FRG
MAN1A1	FRG
MAN1A2	FRG
MAN1B1	FRG
MAN1C1	FRG
MAN2A1	FRG
MAN2A2	FRG
MAN2B1	FRG
MAN2B2	FRG
MAN2C1	FRG
MANBA	FRG
MANEA	FRG
MANF	FRG
MANSC1	FRG
MAOA	FRG
MAOB	FRG
MAP1A	FRG
MAP1B	FRG
MAP1LC3B	FRG
MAP1LC3C	FRG
MAP1S	FRG
MAP2	FRG
MAP2K1	FRG
MAP2K2	FRG
MAP2K4	FRG
MAP2K5	FRG
MAP2K6	FRG
MAP2K7	FRG
MAP3K1	FRG
MAP3K10	FRG
MAP3K11	FRG
MAP3K12	FRG
MAP3K13	FRG
MAP3K14	FRG
MAP3K19	FRG
MAP3K2	FRG
MAP3K3	FRG
MAP3K4	FRG
MAP3K5	FRG
MAP3K6	FRG
MAP3K7	FRG
MAP3K7CL	FRG
MAP3K8	FRG
MAP3K9	FRG
MAP4	FRG
MAP4K1	FRG
MAP4K2	FRG
MAP4K3	FRG
MAP4K4	FRG
MAP4K5	FRG
MAP6D1	FRG
MAP7	FRG
MAP7D1	FRG
MAP7D3	FRG
MAP9	FRG
MAPK1	FRG
MAPK10	FRG
MAPK11	FRG
MAPK12	FRG
MAPK13	FRG
MAPK14	FRG
MAPK1IP1L	FRG
MAPK3	FRG
MAPK4	FRG
MAPK6	FRG
MAPK7	FRG
MAPK8	FRG
MAPK8IP1	FRG
MAPK8IP2	FRG
MAPK8IP3	FRG
MAPK9	FRG
MAPKAP1	FRG
MAPKAPK2	FRG
MAPKAPK3	FRG
MAPKAPK5	FRG
MAPKAPK5-AS1	FRG
MAPKBP1	FRG
MAPRE1	FRG
MAPRE2	FRG
MAPRE3	FRG
MAPT	FRG
MARC1	FRG
MARC2	FRG
MARCH1	FRG
MARCH2	FRG
MARCH3	FRG
MARCH5	FRG
MARCH6	FRG
MARCH7	FRG
MARCH8	FRG
MARCKS	FRG
MARCKSL1	FRG
MARCO	FRG
MARK1	FRG
MARK2	FRG
MARK3	FRG
MARK4	FRG
MAS1	FRG
MASP1	FRG
MASP2	FRG
MAST1	FRG
MAST2	FRG
MAST3	FRG
MAST4	FRG
MAT1A	FRG
MAT2A	FRG
MAT2B	FRG
MATK	FRG
MATN1	FRG
MATN3	FRG
MATN4	FRG
MAU2	FRG
MAVS	FRG
MAX	FRG
MAZ	FRG
MB	FRG
MBD1	FRG
MBD2	FRG
MBD3	FRG
MBD4	FRG
MBD5	FRG
MBIP	FRG
MBL2	FRG
MBNL1	FRG
MBNL2	FRG
MBNL3	FRG
MBOAT2	FRG
MBOAT7	FRG
MBP	FRG
MBTD1	FRG
MBTPS1	FRG
MBTPS2	FRG
MC1R	FRG
MC2R	FRG
MC3R	FRG
MC4R	FRG
MC5R	FRG
MCAM	FRG
MCAT	FRG
MCC	FRG
MCCC1	FRG
MCCC2	FRG
MCF2	FRG
MCF2L	FRG
MCF2L-AS1	FRG
MCF2L2	FRG
MCFD2	FRG
MCHR1	FRG
MCL1	FRG
MCM10	FRG
MCM2	FRG
MCM3	FRG
MCM3AP	FRG
MCM3AP-AS1	FRG
MCM4	FRG
MCM5	FRG
MCM6	FRG
MCM7	FRG
MCM9	FRG
MCMBP	FRG
MCOLN1	FRG
MCOLN3	FRG
MCPH1	FRG
MCRS1	FRG
MCTP1	FRG
MCTP2	FRG
MCTS1	FRG
MCUR1	FRG
MDC1	FRG
MDFI	FRG
MDFIC	FRG
MDH1	FRG
MDH2	FRG
MDK	FRG
MDM1	FRG
MDM2	FRG
MDM4	FRG
MDN1	FRG
ME1	FRG
ME2	FRG
ME3	FRG
MEA1	FRG
MEAF6	FRG
MECOM	FRG
MECP2	FRG
MECR	FRG
MED1	FRG
MED12	FRG
MED13	FRG
MED13L	FRG
MED14	FRG
MED15	FRG
MED16	FRG
MED17	FRG
MED20	FRG
MED22	FRG
MED23	FRG
MED24	FRG
MED25	FRG
MED27	FRG
MED28	FRG
MED31	FRG
MED4	FRG
MED6	FRG
MED7	FRG
MED8	FRG
MED9	FRG
MEF2A	FRG
MEF2BNB	FRG
MEF2C	FRG
MEF2D	FRG
MEFV	FRG
MEG3	FRG
MEGF6	FRG
MEGF8	FRG
MEGF9	FRG
MEIS1	FRG
MEIS2	FRG
MEIS3P1	FRG
MELK	FRG
MEN1	FRG
MEOX1	FRG
MEOX2	FRG
MEP1A	FRG
MEP1B	FRG
MEPCE	FRG
MEPE	FRG
MERTK	FRG
MEST	FRG
MET	FRG
METAP1	FRG
METAP2	FRG
METRN	FRG
METTL1	FRG
METTL10	FRG
METTL13	FRG
METTL17	FRG
METTL18	FRG
METTL21B	FRG
METTL22	FRG
METTL2B	FRG
METTL3	FRG
METTL4	FRG
METTL5	FRG
METTL7A	FRG
METTL8	FRG
METTL9	FRG
MEX3C	FRG
MEX3D	FRG
MFAP1	FRG
MFAP2	FRG
MFAP3	FRG
MFAP4	FRG
MFAP5	FRG
MFF	FRG
MFGE8	FRG
MFHAS1	FRG
MFI2	FRG
MFN1	FRG
MFN2	FRG
MFNG	FRG
MFSD1	FRG
MFSD10	FRG
MFSD11	FRG
MFSD12	FRG
MFSD5	FRG
MFSD6	FRG
MFSD7	FRG
MFSD9	FRG
MGA	FRG
MGAM	FRG
MGAT1	FRG
MGAT2	FRG
MGAT3	FRG
MGAT4A	FRG
MGAT4B	FRG
MGAT4C	FRG
MGAT5	FRG
MGC12488	FRG
MGC2889	FRG
MGC4294	FRG
MGC4859	FRG
MGEA5	FRG
MGLL	FRG
MGMT	FRG
MGP	FRG
MGRN1	FRG
MGST2	FRG
MGST3	FRG
MIA	FRG
MIA2	FRG
MIA3	FRG
MICA	FRG
MICAL1	FRG
MICAL2	FRG
MICAL3	FRG
MICALL1	FRG
MICALL2	FRG
MICB	FRG
MICU1	FRG
MICU2	FRG
MID1	FRG
MID1IP1	FRG
MID2	FRG
MIEF1	FRG
MIER2	FRG
MIF	FRG
MIIP	FRG
MILR1	FRG
MINA	FRG
MINK1	FRG
MINOS1P1	FRG
MINPP1	FRG
MIOS	FRG
MIP	FRG
MIPEP	FRG
MIR1244-3	FRG
MIR3916	FRG
MIR622	FRG
MIS12	FRG
MIS18A	FRG
MIS18BP1	FRG
MISP	FRG
MITF	FRG
MKI67	FRG
MKKS	FRG
MKL1	FRG
MKL2	FRG
MKLN1	FRG
MKNK1	FRG
MKNK2	FRG
MKRN1	FRG
MKRN2	FRG
MKRN3	FRG
MKRN7P	FRG
MKS1	FRG
MLANA	FRG
MLC1	FRG
MLEC	FRG
MLF1	FRG
MLF2	FRG
MLH1	FRG
MLH3	FRG
MLLT1	FRG
MLLT10	FRG
MLLT11	FRG
MLLT3	FRG
MLLT4	FRG
MLLT4-AS1	FRG
MLN	FRG
MLNR	FRG
MLPH	FRG
MLST8	FRG
MLX	FRG
MLXIP	FRG
MLXIPL	FRG
MLYCD	FRG
MMACHC	FRG
MMADHC	FRG
MMD	FRG
MME	FRG
MMP1	FRG
MMP10	FRG
MMP11	FRG
MMP12	FRG
MMP13	FRG
MMP14	FRG
MMP15	FRG
MMP16	FRG
MMP17	FRG
MMP19	FRG
MMP2	FRG
MMP20	FRG
MMP24	FRG
MMP24-AS1	FRG
MMP25	FRG
MMP26	FRG
MMP27	FRG
MMP28	FRG
MMP3	FRG
MMP7	FRG
MMP8	FRG
MMP9	FRG
MMRN1	FRG
MMRN2	FRG
MMS19	FRG
MN1	FRG
MNAT1	FRG
MNDA	FRG
MNS1	FRG
MNT	FRG
MNX1	FRG
MOAP1	FRG
MOB1A	FRG
MOB3B	FRG
MOB4	FRG
MOBP	FRG
MOCOS	FRG
MOCS1	FRG
MOCS2	FRG
MOCS3	FRG
MOG	FRG
MOGAT2	FRG
MOGS	FRG
MOK	FRG
MON1B	FRG
MON2	FRG
MORC1	FRG
MORC2	FRG
MORC3	FRG
MORC4	FRG
MORF4L1	FRG
MORF4L2	FRG
MORN1	FRG
MOS	FRG
MOSPD1	FRG
MOSPD2	FRG
MOSPD3	FRG
MOXD1	FRG
MPC1	FRG
MPC2	FRG
MPDU1	FRG
MPDZ	FRG
MPG	FRG
MPHOSPH10	FRG
MPHOSPH6	FRG
MPHOSPH8	FRG
MPHOSPH9	FRG
MPI	FRG
MPL	FRG
MPO	FRG
MPP1	FRG
MPP2	FRG
MPP3	FRG
MPP5	FRG
MPP6	FRG
MPPE1	FRG
MPPED1	FRG
MPPED2	FRG
MPRIP	FRG
MPST	FRG
MPV17	FRG
MPZ	FRG
MPZL1	FRG
MPZL2	FRG
MR1	FRG
MRAS	FRG
MRC1	FRG
MRC2	FRG
MRE11A	FRG
MREG	FRG
MRFAP1L1	FRG
MRGBP	FRG
MRM1	FRG
MROH7	FRG
MROH9	FRG
MRPL11	FRG
MRPL12	FRG
MRPL13	FRG
MRPL15	FRG
MRPL16	FRG
MRPL17	FRG
MRPL18	FRG
MRPL19	FRG
MRPL2	FRG
MRPL20	FRG
MRPL22	FRG
MRPL23	FRG
MRPL24	FRG
MRPL28	FRG
MRPL3	FRG
MRPL33	FRG
MRPL34	FRG
MRPL35	FRG
MRPL39	FRG
MRPL4	FRG
MRPL40	FRG
MRPL41	FRG
MRPL42	FRG
MRPL44	FRG
MRPL46	FRG
MRPL48	FRG
MRPL49	FRG
MRPL52	FRG
MRPL57	FRG
MRPL9	FRG
MRPS10	FRG
MRPS11	FRG
MRPS12	FRG
MRPS14	FRG
MRPS15	FRG
MRPS16	FRG
MRPS17	FRG
MRPS18A	FRG
MRPS18B	FRG
MRPS18C	FRG
MRPS2	FRG
MRPS22	FRG
MRPS27	FRG
MRPS28	FRG
MRPS30	FRG
MRPS31	FRG
MRPS33	FRG
MRPS34	FRG
MRPS35	FRG
MRPS7	FRG
MRS2	FRG
MRTO4	FRG
MS4A1	FRG
MS4A12	FRG
MS4A2	FRG
MS4A3	FRG
MS4A4A	FRG
MS4A5	FRG
MS4A6A	FRG
MSANTD2	FRG
MSC	FRG
MSH2	FRG
MSH3	FRG
MSH4	FRG
MSH6	FRG
MSI1	FRG
MSL1	FRG
MSL2	FRG
MSL3	FRG
MSLN	FRG
MSMB	FRG
MSMO1	FRG
MSN	FRG
MSR1	FRG
MSRA	FRG
MSRB1	FRG
MSRB2	FRG
MST1	FRG
MST1L	FRG
MST1R	FRG
MST4	FRG
MSTN	FRG
MSX1	FRG
MSX2	FRG
MT1E	FRG
MT1F	FRG
MT1G	FRG
MT1H	FRG
MT1HL1	FRG
MT1M	FRG
MT1X	FRG
MT2A	FRG
MT3	FRG
MT4	FRG
MTA1	FRG
MTA2	FRG
MTAP	FRG
MTCH1	FRG
MTCH2	FRG
MTCL1	FRG
MTDH	FRG
MTERF1	FRG
MTERF3	FRG
MTERF4	FRG
MTF1	FRG
MTF2	FRG
MTFR1	FRG
MTG1	FRG
MTHFD1	FRG
MTHFD2	FRG
MTHFD2L	FRG
MTHFR	FRG
MTHFSD	FRG
MTIF2	FRG
MTL5	FRG
MTM1	FRG
MTMR1	FRG
MTMR10	FRG
MTMR11	FRG
MTMR12	FRG
MTMR14	FRG
MTMR2	FRG
MTMR3	FRG
MTMR4	FRG
MTMR6	FRG
MTMR7	FRG
MTMR9	FRG
MTNR1A	FRG
MTNR1B	FRG
MTO1	FRG
MTOR	FRG
MTPAP	FRG
MTR	FRG
MTRF1	FRG
MTRF1L	FRG
MTRR	FRG
MTSS1	FRG
MTSS1L	FRG
MTTP	FRG
MTUS1	FRG
MTUS2	FRG
MTX1	FRG
MTX2	FRG
MUC1	FRG
MUC13	FRG
MUC16	FRG
MUC2	FRG
MUC3B	FRG
MUC4	FRG
MUC5AC	FRG
MUC5B	FRG
MUC6	FRG
MUC7	FRG
MUC8	FRG
MUL1	FRG
MUM1	FRG
MUS81	FRG
MUSK	FRG
MUT	FRG
MUTYH	FRG
MVB12B	FRG
MVD	FRG
MVK	FRG
MVP	FRG
MX1	FRG
MX2	FRG
MXD1	FRG
MXD3	FRG
MXI1	FRG
MXRA5	FRG
MXRA7	FRG
MXRA8	FRG
MYB	FRG
MYBBP1A	FRG
MYBL1	FRG
MYBL2	FRG
MYBPC1	FRG
MYBPC2	FRG
MYBPC3	FRG
MYBPH	FRG
MYC	FRG
MYCBP2	FRG
MYCL	FRG
MYCN	FRG
MYCNOS	FRG
MYCT1	FRG
MYD88	FRG
MYEF2	FRG
MYF5	FRG
MYF6	FRG
MYH1	FRG
MYH10	FRG
MYH11	FRG
MYH13	FRG
MYH14	FRG
MYH15	FRG
MYH2	FRG
MYH3	FRG
MYH4	FRG
MYH6	FRG
MYH7	FRG
MYH7B	FRG
MYH8	FRG
MYH9	FRG
MYL1	FRG
MYL10	FRG
MYL12A	FRG
MYL12B	FRG
MYL2	FRG
MYL3	FRG
MYL4	FRG
MYL5	FRG
MYL6	FRG
MYL6B	FRG
MYL7	FRG
MYL9	FRG
MYLIP	FRG
MYLK	FRG
MYLK3	FRG
MYLPF	FRG
MYNN	FRG
MYO10	FRG
MYO15A	FRG
MYO15B	FRG
MYO16	FRG
MYO19	FRG
MYO1A	FRG
MYO1B	FRG
MYO1C	FRG
MYO1D	FRG
MYO1E	FRG
MYO1F	FRG
MYO3A	FRG
MYO5A	FRG
MYO5C	FRG
MYO6	FRG
MYO7A	FRG
MYO7B	FRG
MYO9A	FRG
MYO9B	FRG
MYOC	FRG
MYOD1	FRG
MYOF	FRG
MYOG	FRG
MYOM1	FRG
MYOM2	FRG
MYOT	FRG
MYOZ1	FRG
MYOZ2	FRG
MYOZ3	FRG
MYRF	FRG
MYRIP	FRG
MYT1	FRG
MYT1L	FRG
MZB1	FRG
MZF1	FRG
MZT2B	FRG
N4BP1	FRG
N4BP2L1	FRG
N4BP2L2	FRG
N4BP2L2-IT2	FRG
N4BP3	FRG
N6AMT1	FRG
NAA10	FRG
NAA11	FRG
NAA15	FRG
NAA16	FRG
NAA35	FRG
NAA40	FRG
NAA50	FRG
NAA60	FRG
NAAA	FRG
NAALAD2	FRG
NAALADL1	FRG
NAB1	FRG
NAB2	FRG
NABP1	FRG
NABP2	FRG
NACA	FRG
NACA2	FRG
NACAD	FRG
NACAP1	FRG
NACC2	FRG
NADK	FRG
NADSYN1	FRG
NAE1	FRG
NAG18	FRG
NAGA	FRG
NAGK	FRG
NAGLU	FRG
NAGPA	FRG
NAIP	FRG
NAMPT	FRG
NANOG	FRG
NANS	FRG
NAP1L1	FRG
NAP1L2	FRG
NAP1L3	FRG
NAP1L4	FRG
NAPA	FRG
NAPG	FRG
NARF	FRG
NARFL	FRG
NARS	FRG
NARS2	FRG
NASP	FRG
NAT1	FRG
NAT10	FRG
NAT2	FRG
NAT6	FRG
NAT8B	FRG
NAT9	FRG
NAV2	FRG
NAV3	FRG
NBAS	FRG
NBEA	FRG
NBEAL2	FRG
NBL1	FRG
NBN	FRG
NBPF1	FRG
NBR1	FRG
NBR2	FRG
NCALD	FRG
NCAM1	FRG
NCAM2	FRG
NCAN	FRG
NCAPD2	FRG
NCAPD3	FRG
NCAPG	FRG
NCAPG2	FRG
NCAPH	FRG
NCAPH2	FRG
NCBP1	FRG
NCBP2	FRG
NCDN	FRG
NCF1	FRG
NCF2	FRG
NCF4	FRG
NCK1	FRG
NCK2	FRG
NCKAP1	FRG
NCKAP1L	FRG
NCKIPSD	FRG
NCL	FRG
NCLN	FRG
NCOA1	FRG
NCOA2	FRG
NCOA3	FRG
NCOA4	FRG
NCOA6	FRG
NCOR1	FRG
NCOR2	FRG
NCR1	FRG
NCR2	FRG
NCR3	FRG
NCS1	FRG
NCSTN	FRG
NDC1	FRG
NDC80	FRG
NDE1	FRG
NDEL1	FRG
NDFIP1	FRG
NDN	FRG
NDNF	FRG
NDOR1	FRG
NDP	FRG
NDRG1	FRG
NDRG2	FRG
NDRG3	FRG
NDRG4	FRG
NDST1	FRG
NDST2	FRG
NDST3	FRG
NDST4	FRG
NDUFA1	FRG
NDUFA10	FRG
NDUFA13	FRG
NDUFA2	FRG
NDUFA3	FRG
NDUFA4	FRG
NDUFA4L2	FRG
NDUFA5	FRG
NDUFA6	FRG
NDUFA7	FRG
NDUFA8	FRG
NDUFA9	FRG
NDUFAB1	FRG
NDUFAF1	FRG
NDUFAF3	FRG
NDUFAF4	FRG
NDUFAF5	FRG
NDUFAF7	FRG
NDUFB1	FRG
NDUFB11	FRG
