geneNames	GSM1339618	GSM1339619	GSM1339620	GSM1339621	GSM1339622	GSM1339623	GSM1339624	GSM1339625	GSM1339626	GSM1339627	GSM1339628	GSM1339629	GSM1339630	GSM1339631	GSM1339632	GSM1339633
MIS12	526.7	227.4	284	345.3	312.7	244.7	179.3	412.2	418.5	364.6	272.5	264.1	219.9	276.8	260.8	367.5
MIS18A	229.9	276.4	261.7	279.8	214.8	223.6	377.4	282.9	248.8	268.3	234.1	264.2	221.7	249.6	241.3	267.3
MIS18BP1	3.1	24.6	17	4.2	5	11.3	25.9	7.8	6.3	3.2	5.4	3	4	20	13.2	32.7
MISP	68	73.7	77.8	37.7	30.3	232.7	65.2	63.1	36.4	90.9	226.1	104.7	77.6	65.6	35.4	48.3
MITF	661.8	759.7	921.6	685.1	645.1	546.2	868.4	539.7	574.5	481.2	642.3	903.9	664.7	864	600.9	708.1
MKI67	211.7	167.5	267.95	206.575	318.375	227.975	337.125	234.475	281.725	315.175	178.775	147.325	169.25	112.775	150.4	132.25
MKKS	676.4	821.7	792.4	558	757.1	745.2	623.8	668.6	606.4	505.6	437.8	561.7	694.2	553	779.7	663.3
MKL1	160.1	115.466666666667	119.733333333333	115.466666666667	127.733333333333	126.866666666667	121.933333333333	85.6666666666667	76.5666666666667	84.2666666666667	89.9666666666667	112.066666666667	105.066666666667	107.8	88.0666666666667	107.4
MKL2	1539.4	1466.7	1010	1308	829.5	1090.4	874.7	963.5	677.6	620.2	901.5	1101.7	919	984.6	1020.8	1021.5
MKLN1	178.3	138.3	152.9	143.9	146.8	179.9	180.3	187.6	205.9	171.6	168	195.8	188.4	156.8	184	181.3
MKNK1	1220.3	1705	1654.2	1885.3	1767.4	1395.6	2152.2	1946.2	2055.1	1325.5	1495.9	1633	1436	811.4	1782.1	1642.6
MKNK2	1716.3	1653.1	1637.6	1301.9	1213.5	1196.1	1120.8	1378.6	1113.6	1444.1	990.6	1605.4	1330.8	1687.8	2170.3	1537.4
MKRN1	1077.8	1169.65	1116.05	891	896.25	797.3	1292	723.95	998.3	1065.8	890.35	929.4	851.65	951.9	965	956
MKRN2	221.45	218.7	222.5	176.5	168.4	200.15	217.25	170.95	171.55	246.75	167.85	257.4	224.3	293.45	219.65	258.45
MKRN3	11.7	19	28.1	10.3	9.4	19.5	13.6	47	8	8.5	6.9	13.1	13.8	8.2	28.7	8.3
MKRN7P	6.3	11	12.5	29.4	6.1	14.5	15.2	25.6	10.1	9.2	15.5	16.8	12.4	10.4	12.3	14.3
MKS1	234	230.5	189.3	214.4	166.8	175.7	151.8	208.9	215.4	179.4	194.9	191.9	284.5	236.7	187.6	152.3
MLANA	43.95	76.1	68.8	62	68.2	44.8	61	111	40.1	55.85	49.65	43.25	79	50.65	39.7	49.35
MLC1	27.4	12.9	16.1	6.9	13	34.7	6.8	14.4	5.8	21.6	8.1	39.5	42.6	22.5	41.8	26
MLEC	963.9	625.9	711.35	711.6	1115.25	668.15	631.55	834.8	1043.25	797.4	1055.75	787.5	770.35	741.35	815.4	773
MLF1	263.4	260.75	257.8	207.35	218.6	349.9	261.4	219.35	215.75	407.1	270.35	298	328.2	321.1	504.4	560.25
MLF2	1796.9	2196	1961.5	2289.8	1584.3	1894.3	1856.1	1521.2	1337.9	1449.8	1997.7	2037.1	2522.4	1541.8	1528.2	1476.6
MLH1	1509	1255.4	1295.2	1240.6	1439.8	1247.2	1401.6	1353.6	1386.5	1393.8	1230.3	1305.1	1347.9	1139.6	1404.9	1381
MLH3	296.866666666667	261.533333333333	274.633333333333	251.433333333333	277.066666666667	271.4	211.933333333333	291.2	252.833333333333	241.666666666667	276.8	281	367.566666666667	219.266666666667	324.066666666667	276.7
MLLT1	5.8	10.7	14.4	8.3	9.2	8	5.7	11	5	3.5	14.2	12.8	38.6	13.7	5.5	4
MLLT10	117.9	164.28	150.62	123.36	125.42	132.16	132.9	142.78	135.6	118.56	128.14	123.96	146.74	129.28	137.68	133.82
MLLT11	502.1	264.5	483.3	281.4	619.3	520.3	678.7	978.5	302.6	637.7	486.8	585.5	458.1	536.9	675.6	374.4
MLLT3	198.35	241.7	246.65	127	185.95	178.3	239.2	142.75	168.45	141.3	208.85	156.45	203.3	242.45	231.4	175.2
MLLT4	16.0333333333333	38.7	20.7666666666667	18.9333333333333	46.8666666666667	50.3	25.6333333333333	43.2666666666667	34	35.3	22.1666666666667	19.1333333333333	52.8666666666667	46.7333333333333	19.8333333333333	27.3666666666667
MLLT4-AS1	18.1	44.1	47	41.3	48.9	29.5	39.6	103.6	10.6	52.9	18.8	76.6	48	8.7	41.3	83.6
MLN	101.2	104.1	136.7	131.1	132.8	124.6	139.6	125.3	57.6	86	113.6	141.6	139.1	133.4	36.9	77
MLNR	17.9	16.9	41.3	13.4	26.4	11	44.8	22.7	10.7	38.1	42.8	49.6	17.1	26.7	20.9	36.4
MLPH	686.9	505.9	513.5	898.4	601.1	520.8	508.7	395.9	466.6	243.1	471	721.4	270.8	493.7	460.6	663
MLST8	209.9	202.2	263.5	257.4	287.1	229	230.6	55.3	124.7	209.1	246.6	203.4	237.7	269	241.9	188.1
MLX	608.975	701.6	675.225	592.75	717.525	656.8	694.125	599.5	879.25	678.225	673.05	571.75	583.65	546.575	660.275	715.175
MLXIP	713.35	610.8	797.7	520.8	598.1	474.9	473.85	470	514.2	710.65	510.8	530.9	638.9	715.55	487.6	367.55
MLXIPL	119.1	290.7	175	233.2	71.8	142	197.8	157.7	107.8	249.2	104.6	227.1	76.7	385.2	171.2	217.2
MLYCD	272.3	336.7	384.6	507.1	517.1	342.1	283.7	368.6	400.5	252.8	269.8	393	488.1	367.7	336.2	350.9
MMACHC	239.2	165.3	122.9	167	131.5	156.4	184.7	152	133	113.2	142.7	162	184	188.8	167.9	158
MMADHC	2857.2	2783.1	3208.5	2906	3170.3	2883.4	3063.5	2384.6	3220.2	3602.3	3165.3	2583	2827.6	3084.4	2925.5	3659.2
MMD	1069.6	2407.7	1054.8	1666.7	1108.3	1488.1	1148.7	1371.1	812.7	1278.6	1299	2702.7	2397.2	2701.9	1636.1	3008.1
MME	80.9	343.85	87.85	263.4	295.85	250.25	478.5	313.2	145.8	250.5	251.1	328.7	113.15	354.35	310.2	230.55
MMP1	7204.5	2505.1	6177.2	6314.7	5800.5	3182.8	350.3	2484.5	6565	5495.4	2166.4	251	830.3	62.4	182.5	1196.3
MMP10	63.6	11.7	12.1	5.2	9	7	26.1	52.7	23.2	21.8	7.3	12.6	4.2	9.2	32.4	49.3
MMP11	223.3	92.25	195.25	98.25	462.75	114.2	450.05	158.05	222.45	422.85	282.85	122.15	145.65	632.15	133.7	107.7
MMP12	60.5	124.9	426.1	77.5	218.3	97.5	1480.5	515.8	97.8	534.1	63.5	98.1	88.6	64.9	82.7	76.2
MMP13	179.5	18.2	209.6	12.8	384	88.3	915.9	445.3	22	693.5	82.9	10.7	75.3	176.3	83.8	62.1
MMP14	866.8	833.05	1272.275	1099.275	1970.475	1130.95	1250.175	791.55	572.925	1091.4	1322.125	814.1	1337.025	2781.275	437.725	299.25
MMP15	10.6	17.3	53.3	27.3	157.1	22.8	12.7	13.8	12.8	33.1	49.6	27.7	12.3	36.5	26.1	14.5
MMP16	61.6	46.7	53.825	65.6	75.275	76.325	86.45	129.2	30.2	54.225	73.025	67.15	57.075	54.775	79.275	57.35
MMP17	96.3	17.8	73.8	44.5	52.4	81.3	65.9	107.4	50.2	63.5	81.9	100.2	54.1	157.8	47.1	19.4
MMP19	393	426	342.95	520.85	363.7	368.3	615.7	1144.25	384.8	311.95	317.35	356.75	397.9	286.2	597.85	325.2
MMP2	9289.2	5258.9	6694.3	6778	9329.3	7345.7	7350.1	7925.7	5595.4	6916.4	7257.5	7378.9	7386.1	9854.7	7667.2	5045.8
MMP20	6.6	12.3	7.2	7.2	8.8	8.9	8.4	10.3	7.4	8.1	4.2	8.8	5.1	8.1	27.9	4
MMP24	81.75	57.8	53.55	40	75	29.55	21.05	56.05	32.55	17.4	34.7	43.45	75.15	29.35	17.55	43
MMP24-AS1	529.133333333333	726.233333333333	525.066666666667	650.033333333333	535.2	532.233333333333	731.533333333333	561.7	500.733333333333	542.5	393.266666666667	739.533333333333	647.133333333333	738.9	553.966666666667	757.3
MMP25	265.45	240.7	228.15	245.1	297.45	333.65	340.75	298.9	301.7	219.8	251.1	205.35	209.55	228.75	259.8	201.25
MMP26	90.6	123	114.9	87.7	101.5	78.3	133.4	151.3	87.8	72.2	50.4	74.6	111.8	57	97.4	82
MMP27	91.9	110.6	85.2	127.7	121.5	71.6	322.5	99.8	117.9	57.1	50.5	116.2	93.8	100.8	94	118
MMP28	135.5	90	159.3	83.6	22.5	61.5	24.4	12.3	69.8	42.6	55.4	136.4	65.7	99.6	80	31.2
MMP3	10578	7277.4	9036.6	10872.7	8461.3	9529.8	235.1	6324	10684.8	8423.9	9006	3612.4	3593.5	256.2	1136.3	7013.4
MMP7	139.3	170.7	527.2	156.8	214.8	172.8	295.9	484.7	105	103.6	95.6	156.9	195.4	148.2	104.9	116.5
MMP8	14.7	160.4	100	93.4	32	67.4	100.1	95.9	79.1	9.5	62.1	93.8	16.4	109.6	87.4	95.3
MMP9	1398.7	636.4	984.9	7725.5	857.8	922.8	4036.2	3289.3	885.5	1365.8	672.8	929.9	3604.1	1494.4	314.9	481
MMRN1	335.4	118.7	495.7	521.3	256.1	357.7	252.7	270.2	100.1	222.2	227.7	254.5	123.2	261	268.3	221
MMRN2	1621.1	1407.2	1803.6	1358.6	1386.2	1814.4	1233.6	832.4	643.2	1081.9	764.2	1072.7	919.4	1221.6	1069.1	688.4
MMS19	529.3	576.1	530.7	544	568.7	511.3	653.9	562.5	462.7	383.4	759.4	575.3	587.7	582.7	439.7	382.9
MN1	799.3	1052.9	755.5	589.9	290	770.7	623.5	329.9	328.6	360.8	895.2	872.7	1301.2	761.6	695.4	589.8
MNAT1	174.6	219.4	164.7	171.5	85.3	193.2	96.4	123.4	106.6	168.3	174.5	141.3	153.2	232.3	150.5	195.1
MNDA	665.9	652.7	1486.4	1117.3	898.3	819.1	1346.4	1675.6	1395.8	1529.4	684.6	443.4	574.3	721.8	534.4	1115
MNS1	191.8	215.1	176.8	156.6	112.4	99.4	207.2	154.2	117.5	126.2	158.5	152.8	139.2	212.4	149.8	239.7
MNT	796.1	646.5	810.1	569.2	500.5	447.9	698.2	686.4	533.6	687.3	503.1	660.5	738.9	655.6	674.9	574.1
MNX1	27.1	36.9	26.8	20.8	43.1	29.8	30	32.2	39.2	29	28.7	64.7	40.3	23	124	48.9
MOAP1	650.8	840.3	709.9	592	603.7	573.8	527.2	423.8	598	498.1	648.1	820	677.9	659.3	782	971.3
MOB1A	868.35	1006.05	1133.525	1030.45	1084.375	1140.5	1273.95	1364.05	1492.7	1371.275	1168.95	877.5	981.875	903.475	954.675	1121.65
MOB3B	306.6	325	338.2	280.7	278.1	305	456.7	544.2	408.5	210.8	289.8	320.6	385.8	141.6	118.1	290.9
MOB4	888.9	1112.1	1037.4	683.8	811.2	1046.4	860.9	1163.4	878.9	931.3	749.3	989.2	782.4	924.5	1189	1182.6
MOBP	57.65	69.35	48.6	30.75	68.75	38.05	65.9	95.05	74.5	36.85	44.4	60.25	42.75	48.55	65.4	50.85
MOCOS	205.8	165.3	105.2	157.4	184.9	204.7	191.2	190.4	158	244.9	177.2	120.9	166.6	86.9	111.4	172.9
MOCS1	224.35	234.05	174.3	189.6	162.15	221	149.5	183.8	99.5	126	184.05	184.3	179.5	228.25	159.55	127.35
MOCS2	573	477	501.9	634.4	508.1	597.8	485.4	380.4	470.9	436.9	509.3	667.2	576.3	457.5	609.8	698.2
MOCS3	151.6	171.2	153.8	190.6	167.5	111	226.8	165.1	166.4	110.4	118.6	198.2	155.9	198.5	137.5	153.7
MOG	29.8333333333333	49.5	49.7	48.9	51.1333333333333	19.9	68.5666666666667	56.2	33.3333333333333	20.8666666666667	28.5	43.6	65.2333333333333	10.9666666666667	52.3666666666667	39.9
MOGAT2	97.4	33.5	57.7	70.9	137.5	46.9	71.5	136	88	95.1	86.5	35.1	85.2	116.9	84.5	137.2
MOGS	463	329.8	316.8	287.6	424.5	421.3	313.3	376.9	368.6	346.5	390.5	286.9	253.6	282.2	279.5	214.3
MOK	160.6	207.9	170.8	180.5	231.1	209.1	172.9	128.6	121.7	148.8	188.2	236	253	144.4	293	217.9
MON1B	129.3	91.4	61.4	155.8	147.1	117.3	92.9	152.2	187.2	113.8	146.6	15.4	132.4	168.6	112.3	107.8
MON2	398.6	384.9	306.75	295.8	294.6	248.1	300.1	486.35	337.95	221.05	307	307.95	314	266.75	358	285.8
MORC1	3	1.8	2.8	9.5	26.6	13.7	1.1	30.6	3	5	2.9	2.4	2.7	3.2	5.6	7.5
MORC2	322.1	327.25	295.6	269.8	235.25	227.65	264.25	341.15	208.35	287.85	348.7	266.15	316.7	321.7	322.05	224.45
MORC3	620.5	439.8	616.2	498.2	247.4	359.1	388.8	317.9	372.1	325.7	363.4	407.8	391.7	393.9	290.4	435
MORC4	501	704	450.6	325.4	293.7	327.8	255.2	335.3	386.1	511.5	451.1	606.8	746.8	744.3	646.2	641.7
MORF4L1	2891.8	2725.7	3017.65	2606.55	2537.75	2793.6	2894.05	2503.65	2985.85	3341.85	2405.1	2802.35	2861.6	3485.9	2928.55	3394.65
MORF4L2	5467.7	3834.5	5577.8	4924.7	5028.6	4370.8	4433.6	4109.7	4253.2	4530.7	5203.3	4259.5	4557.9	4772	4167.3	4604.4
MORN1	29.7	36.7	22	35	23.6	18.3	14.9	38.3	34.7	27.4	25.4	14.5	15.3	39.8	15.2	31.3
MOS	107.8	116.2	89.3	115.2	130.5	77.7	148.9	69.9	74.2	84.5	89	137.9	137.8	72.1	128.8	103.8
MOSPD1	467.7	402.7	374	469.9	527.5	383.7	513.6	443.7	452	457.7	289.7	447.2	420.5	355.7	345.4	512.9
MOSPD2	372.2	433.35	477.75	342.5	369.35	440.65	410.55	500.35	404.9	304.1	294.9	379.7	395.6	344.75	404.4	463.15
MOSPD3	434.9	514.9	585.7	458.9	564.1	572	565.5	488.5	512.1	440	525.6	558.5	575	555.1	455.3	508.9
MOXD1	217.6	168.6	185	204.4	367	209	744.8	205.3	316.7	169	376.4	186	151.7	308.5	202.7	145.1
MPC1	738.3	844.7	749.9	720.8	800	931.9	808.7	676.2	864.9	811.5	895.6	922.5	1042.4	812.3	851.9	1054.7
MPC2	1140.6	1576.1	897.4	1041.1	1184.8	1045.8	1520.8	1040.6	1438.3	1239.6	1464.2	1343.4	1194.9	1507.7	1289.8	1925.6
MPDU1	527	518.5	671.9	724.4	775.5	531.1	762.9	592	782.4	881.8	682.2	567.7	585.9	637.3	548.1	527.8
MPDZ	738.65	759.95	709.4	543.3	507.3	615.5	334.5	500.5	145.85	296.25	492.3	657.55	470.9	710.1	965.9	576
MPG	667.2	601.1	682.4	559.1	828.4	709.1	546.4	392.9	681.9	497.4	773.9	719.1	773.8	535	557.4	526
MPHOSPH10	410.2	495.6	428.9	368.2	440.8	452.6	484.6	361.2	242.2	486.2	389.5	411.2	441	458.1	398.9	470.4
MPHOSPH6	555.4	324.2	427	397.3	623.5	351.9	409.8	1352.1	795.2	799.9	488.4	514.5	486.4	433.7	703.1	656.8
MPHOSPH8	904.2	1051.8	783	667.7	527	705.2	458.6	659	652	554.9	792.3	878.9	923.1	910.9	924.1	920.5
MPHOSPH9	50.1	44.85	37.05	20	20.15	22.4	17.3	8.9	26.45	69.3	40.75	7.35	15.45	35.8	12.8	34.3
MPI	369	312.6	233.8	280.3	300.9	242.7	241.2	209.9	220.8	222.8	372.1	330.4	266.5	210	253.3	286.5
MPL	28.7333333333333	25.4	35.7666666666667	12.4333333333333	34.3333333333333	51.7666666666667	19.7333333333333	15.1333333333333	18.1333333333333	24.4666666666667	7.76666666666667	53.4	35.0333333333333	37.4333333333333	20.3	30.5666666666667
MPO	27.3	43.4	50.1	36.95	55.65	51.35	70	101.2	55.4	34.75	81.1	25.35	36.65	24.55	70.25	41.5
MPP1	1279.3	1847.2	1971.3	1475.4	1546.5	1312.1	2292.4	2154.9	1561.5	1909.2	1914.7	1559.8	1816.1	1054.8	1565.8	2181.9
MPP2	203.05	233.05	243.65	176.8	190.15	218.2	234.25	204.2	92.75	152.15	184.45	305.4	275.1	159.05	206.4	181.25
MPP3	380.7	251.1	267.9	429.2	440.7	264	271.6	286.9	265.7	142.2	253.6	403.2	346.4	201.5	231.4	387.1
MPP5	174.3	300.3	195	214.1	223.9	203.8	166.8	205.5	267.8	223.2	280.7	227.2	264.4	217.9	266.7	259.3
MPP6	14.3	40	62.3	26.9	15	26.4	11.2	24.6	60.6	43.3	60.5	25.7	47.7	64	12.5	86.4
MPPE1	426.433333333333	503.7	485.633333333333	564.8	512.333333333333	442.066666666667	503.033333333333	358.166666666667	416.533333333333	512.833333333333	495.7	381.133333333333	400.666666666667	543.633333333333	595.066666666667	561.066666666667
MPPED1	286.8	137.4	23.9	69.9	142.2	179.6	201.9	341.2	123.9	143.6	110.5	158.1	223.6	49	87.1	135.5
MPPED2	48.85	91.5	82.15	91.25	96.9	107.85	80.75	112.5	72.15	37.65	98.5	106.5	128.95	112.15	182.3	143.05
MPRIP	1608.2	1303.03333333333	1327.9	1377.16666666667	1697.66666666667	1544.63333333333	1008.1	1322.5	1142.33333333333	1333.4	1049.06666666667	1442.6	1469.3	1489.3	1469.2	1057.36666666667
MPST	695	622	682.1	644.5	843.7	707.1	711.1	743.9	658.3	589.5	708.5	779	859.1	861.5	750.2	635.9
MPV17	1067	652.1	889.8	1098.9	1082	812.1	862.9	564.4	895	1081	933.2	815	1216.9	834.1	763.3	830.3
MPZ	79.9	69.2	23.1	74.5	34.7	108.7	51.4	94.4	88.3	45.1	47.6	61.2	119.1	107.2	110.8	92.2
MPZL1	742.24	626.7	740.88	676.1	783.9	815.94	857.76	744.72	598.98	816.08	892.08	1082.12	938.36	998.74	974.76	671.22
MPZL2	122.4	52.5	133.9	136.3	98.05	115.15	77.65	93.35	41.3	104.55	38.05	127.45	37.75	56.6	88.6	141.6
MR1	191.36	207.28	263.54	204.38	223.2	209.96	297.74	290.48	289.6	214.56	283.74	260.66	223.46	227.38	249.14	247.26
MRAS	26.8	22.2	49.1	23.5	37.5	59.8	73	41	12.4	57	61.8	32.1	68.2	134.8	24.3	44.4
MRC1	1134.5	3117.6	2394.7	2444.6	2273.5	2305.4	4136.3	3825	2250.8	2748.7	2560.3	2478	3283.1	1911.7	3454.4	2737.8
MRC2	2320.1	1168.9	1403.65	1630.2	1324	1134.2	1256.25	1519.55	997.75	1038.5	2277.05	2624	2321.45	2116	2495.55	1004.25
MRE11A	86.45	112.35	104.65	95.85	85.4	130.3	69.45	34.75	106.8	132.8	68.35	93.85	106.5	104.25	85	79.75
MREG	312.4	282.5	430.1	379.9	368.4	310.6	574.6	337.6	466.4	325	133.3	207	227.4	163.9	161.5	217.1
MRFAP1L1	1446.3	1609.5	1259.8	1680.9	1185.2	1404.8	1311.4	1070.9	1395.1	1329.4	1432.9	1246.2	1310.5	1728.2	1242.3	1506.6
MRGBP	400.5	410.9	458.7	315.5	578.6	429.8	521.7	471.2	552.7	491.4	294.3	420.1	421.7	434.2	446.5	412.8
MRM1	123.4	222.2	72.6	120.7	119.1	140.1	76.6	39.8	184.2	97.3	90.8	129.4	141.8	77.1	125.8	114
MROH7	162.9	95.8	38.2	36.7	37.4	35	53.3	21.9	75.9	10.5	52.1	41.2	41.9	108.5	31.8	32.7
MROH9	5.2	4.1	11.4	16.6	14.5	18.1	3.7	23.1	27.9	7.2	12.6	20	7.4	17.8	7.4	9.7
MRPL11	628.8	602.1	482.7	520.8	519.8	587.4	740.6	598.7	522.5	466.2	451.9	612.9	609.9	570.9	725.1	735.1
MRPL12	352.4	286.6	354.4	377.9	439.4	416.1	327.3	343.2	514.3	279.8	264.9	358	327.6	261.3	284.8	366.9
MRPL13	481	393	468.6	436.3	437.4	409.5	495	311.8	481.5	608.8	365.1	376.9	355.2	360.6	284.4	595.1
MRPL15	1135.4	1004.1	1246.3	1223.7	1337.3	1551.5	1350	1269.2	2181.5	1480.9	997.6	1001.4	990.4	937.9	1646.1	1081.7
MRPL16	841.8	725.2	730.7	590.5	769.1	855.6	930.3	725.6	777.3	842.9	754.3	812	871.2	783.3	906.8	855.1
MRPL17	511.3	522	627.8	785.4	869	615.5	670.5	946.5	697.5	815.5	607.8	666.3	821	494.6	757.2	894.4
MRPL18	1304.2	974.9	1109.9	1172.1	1240.9	1252.1	1109.1	1323.8	1567.8	1506.3	1407.5	1183.7	1181.5	1214.1	1427.4	1422.4
MRPL19	183.7	172	167.2	132.6	298.6	141.3	106.7	102.1	174.7	107.1	181.6	168.9	105.6	114	147.5	161.7
MRPL2	388.6	298.6	344	431.4	385.1	335.7	317.5	290.8	281.5	334.6	334.4	333.6	431.6	459.9	244.2	331.1
MRPL20	684.45	384.95	370.2	508.55	468.05	420.95	522.6	386.1	512.3	389.25	473.35	499.3	558.05	445.2	421.2	685.05
MRPL22	428.9	462.7	485.9	483.8	530.9	542.3	479.3	429.6	640.3	429.3	547.3	491	531.1	519.6	551.1	607.7
MRPL23	664.5	678.5	682.5	759.9	725.8	606.4	894.9	742.4	760.9	714.9	760.5	689.8	718.9	770.7	600.4	757.5
MRPL24	1309.9	884.6	847.8	1190.7	1089.2	893.8	880.4	680.9	797.7	923.5	912.5	1041.2	1034.5	1069.9	797.4	1268
MRPL28	503.6	441.2	475.2	499	481.3	569.9	479.8	603.2	540.1	425.6	537.7	476.4	554.8	540.2	454.8	401
MRPL3	2819.3	2010.5	1890.8	1798.5	2090.6	2147	2171.8	2686	2488.2	2506.4	2212.8	1947	1804.1	2094.3	2145	2610.6
MRPL33	1666.1	1719.2	1002.9	1872.1	1098.9	1168.9	1348.1	772	1666.1	1930.5	1027.3	1800.4	1672.9	770.2	1638.4	2624
MRPL34	653.1	646.1	681.5	816.6	844.2	619	590.2	420.4	810.4	694.5	716.6	660.1	805.2	657.1	773	779.6
MRPL35	345.4	479.6	467.5	480.3	621.2	576.8	465.4	635	781.4	706.5	583.4	419.4	484.7	493.7	397.4	599.8
MRPL39	471.1	616.1	550.2	527.7	531.4	626.9	665.5	541	946.6	516	542.3	571.8	593.9	478.5	560.2	634.3
MRPL4	480.4	385.6	396.5	393.2	526.9	523.5	455.4	475.3	545.7	469.8	514.4	393.1	404.4	317	534.9	398.9
MRPL40	771.9	730.1	634.9	891.1	625.4	769.7	753.6	459	941.1	775.7	828.4	555.7	660.1	683.4	721.6	981.3
MRPL41	17.7	15.4	21.5	24.5	17.9	25.2	25.5	29.7	11.3	14.1	26.9	18.3	23.6	17.2	21.5	14.8
MRPL42	941.5	783.4	690.6	774.5	756.3	791.8	700.3	745.3	1076.2	1174.5	871.7	764.1	667.1	886	940.2	995.5
MRPL44	116.1	158.7	104.9	150.7	96	105.9	251.5	179.8	97.6	135.3	87.3	155.8	118.8	121.3	74.9	111
MRPL46	309.1	418.1	313.2	354.7	243.7	290.7	339.6	239.8	299.5	367.7	291	400.4	339.6	331.1	404	482.8
MRPL48	772.4	592.2	632.5	647.9	629.7	529.4	645	485.2	749.3	609.2	632.4	674.7	707.3	569.7	694.6	783.6
MRPL49	1801.2	1816.5	1593.2	1887.6	1986.2	1641	1829.7	1555.1	2364.4	1888.7	2017.5	1747.5	1881.1	1842.6	1652.3	2123.5
MRPL52	98.2	67.5	78.6	66.8	94.2	33.3	100.2	162.3	91.5	31.6	71	133.8	100.7	91.8	114.2	101.6
MRPL57	1110.6	1137.4	988.25	990.95	1077	1267.2	1052.15	1262.95	984.8	1423.7	1089.1	1198.45	1336.25	1068.55	1336.5	1630.05
MRPL9	538.45	471.8	516.65	439.85	393.75	609.25	510.7	396.7	622.85	624.75	339.7	342.8	387.1	695.7	440.4	634.2
MRPS10	617.8	446	541.5	552.7	450.7	568.9	547.4	594.7	557.3	729.7	463.5	546.2	561.5	464	487.7	876.2
MRPS11	225.2	166.95	199.65	246.1	293.65	287.8	187.85	229.5	236.2	277.55	243.9	240.8	215.55	200.3	225.85	210
MRPS12	164.275	207.25	191.15	215.1	218.475	225	211.8	233.5	195.175	220.025	200.85	182.85	194.125	174.225	155.8	190.45
MRPS14	614.4	882.9	649.15	893.75	744.6	702.95	732.7	494.9	976.65	570.5	670.3	734.15	757.65	663.35	649.5	777.45
MRPS15	251.8	327.9	218	177.4	298.3	399.7	426.1	174.5	303.3	395.4	201.6	244.3	255.7	226.9	285.6	407.1
MRPS16	499.1	290.3	307.5	419.7	436.9	304.9	363.8	397.4	528.6	598.9	333	395.5	321.6	372.1	377.6	465.6
MRPS17	504.5	487.9	428.5	482.9	563	552.8	473.8	578.7	616	525.9	505.8	566	578.5	434.6	586.1	560
MRPS18A	416.45	467.45	420.8	472.05	418.85	426.2	440.9	404.75	478.25	400.2	448.05	419.25	492.8	326.35	400.75	430.35
MRPS18B	470.3	530.45	484.55	486.35	468.55	578.6	487.5	501.05	568.9	470.05	518.5	489.2	488	538.3	374.8	599.95
MRPS18C	36.7	41	31.7	57.6	41.3	47.8	45.5	66.7	5.7	37.5	30	29.1	43.6	40.8	52.1	100.2
MRPS2	267	253.6	244.7	394.4	274.5	201.8	337.7	393.6	260.7	292.2	248	298	277.3	378.4	377	229.2
MRPS22	878.4	1082	1051.9	1074.4	1227.7	1181.7	1108	978.2	1262.8	1041.8	1074.1	1084.4	1066.8	1000.7	1040.6	1071.6
MRPS27	881.8	998.4	1008.8	971.8	971.2	824.3	934.6	675.9	957.4	923.1	982.7	978.6	914.6	931.1	1032	1021.1
MRPS28	398.2	519.4	475.3	392.6	367	447.9	598.3	460	594.2	588.1	507.8	377.8	426.6	428.2	337.7	691.7
MRPS30	349.1	510.75	331.15	406.95	338.35	355.9	385.3	417.45	382.4	355.15	319.9	418.65	385.95	354.75	467.65	416.85
MRPS31	416.4	358.75	305.3	325.4	376.9	350.75	267.7	391.05	394.3	237.3	351.7	265.25	264.35	276.7	275.25	367.1
MRPS33	511.1	793.3	796.4	668.9	928.2	703.7	815.8	582.4	950.7	747.2	837.4	791.1	1046	1023.5	837.9	1151.1
MRPS34	307.8	210.9	156.4	191	321.7	291.7	133	232	325.9	234.4	256.5	222.3	192.7	243.8	241.7	244.9
MRPS35	1077.1	1017.8	1283.7	959.9	876	1271.6	1118.6	1073.8	1090.5	1397.3	683.4	842.4	965.7	1056	1144.7	1390.7
MRPS7	827	766.5	565.5	750.5	788.1	656.4	774.7	790	710.7	833.8	685.6	636.8	597.9	696.6	703.3	714.3
MRS2	254.25	288.8	160.25	246.9	210.65	236.8	290.5	268.05	219.9	191.65	197.2	174.6	190.05	184.15	183.95	255.3
MRTO4	242.2	251	178.6	391	244.2	248.4	462.6	430.9	344.4	290.9	154.9	357.1	235.2	324.6	291.9	448.1
MS4A1	435.6	1676.8	299	1184.6	966.8	217.35	138.05	693.35	1415.35	570.55	739.2	130.3	122.25	94.8	122.75	109.65
MS4A12	49.2	73.8	54.2	35.1	85.2	69.8	96.1	183.9	20.7	27.2	47	95.8	69.7	78.4	69.9	67.4
MS4A2	220.45	246.8	216.4	201.1	101	220.65	226.8	167.65	150.4	128.05	355.75	275.2	203.7	252.3	165.7	335.55
MS4A3	31.1	25.8	9.6	36.8	56.5	57.3	49.4	42	22	42.1	33.3	14	3	28.2	11.2	37.7
MS4A4A	1251.1	2675.9	2996.5	3627.2	2425.6	1874.7	3567.7	3233.6	3178.2	2954.9	3445.3	1753.5	2384.9	1561.4	3138.8	3666.6
MS4A5	23.5	24.1	23.5	32.6	32.9	31.1	34.6	51.1	29.4	22.2	24.5	27	31.2	19.4	23	104.4
