geneNames	GSM5176138	GSM5176139	GSM5176140	GSM5176141	GSM5176142	GSM5176143	GSM5176144	GSM5176145	GSM5176146	GSM5176147	GSM5176148
USP8	214.577	976.875	285.538	177.369	135.066	201.894	260.476	663.504	299.39	304.841	172.258
USP9X	639.772	1832.74	694.783	550.4215	906.4695	1077.665	944.6225	1849.515	807.218	872.875	483.964
USP9Y	70.2037	346.129	176.667	123.772	173.556	14.2424	21.0282	9.85998	87.2463	184.112	115.868
USPL1	650.506	1715.96	648.482	246.426	589.697	488.504	526.267	1195.49	360.273	660.861	213.583
UST	160.31459	513.0445	216.69525	113.70459	122.80573	198.46845	280.81095	539.9601	127.99713	193.2588	112.815895
UTF1	15.8294	57.1209	54.6158	4.28941	26.162	406.724	109.747	115.038	22.8389	24.0319	62.0414
UTP11L	207.867	674.702	364.161	227.961	428.401	533.282	663.242	973.863	616.451	676.294	218.437
UTP14A	77.57225	290.5456	89.48105	86.83405	129.9501	63.6041	121.51145	198.1149	68.00407	157.2063	46.3921
UTP18	407.69515	1010.819	501.8405	254.79795	400.103835	475.753	324.8735	883.6865	353.81555	503.257	230.6831
UTP20	195.49	618.925	222.387	102.151	183.958	466.334	373.17	542.761	307.408	315.397	112.551
UTP3	189.537	637.231	236.5	99.5816	239.225	294.098	262.103	659.256	313.889	302.889	165.101
UTP6	713.743	1547.38	606.268	481.237	531.571	768.832	538.809	1346.18	452.629	676.973	384.015
UTRN	255.5955	1697.627	363.2435	228.6195	150.6145	338.0425	439.482	1500.918	412.135	488.955	342.578
UTS2	69.54405	81.008	4.85804	35.202455	63.67215	50.3417	127.447	170.67345	44.40186	96.91665	39.57035
UTY	149.950433333333	354.651133333333	237.4975	144.0963	179.516133333333	199.3547	216.356366666667	378.609333333333	181.281966666667	270.041666666667	111.196466666667
UVRAG	126.821	1069.11	200.56	88.7914	310.96	69.864	463.187	732.41	134.966	254.488	144.956
UXS1	300.429	1874.67	680.822	486.315	408.153	877.551	753.378	2237.99	648.942	834.411	395.869
UXT	2394.97	4052.68	2133.82	1567.57	1956.7	1451.68	1353.73	2642.86	1463.91	1749.68	1114.23
VAC14	57.5680333333333	91.8750333333333	36.2448333333333	15.3667	25.0088	81.6099333333333	52.5423	41.4274	46.0933233333333	46.4809	18.0311233333333
VAMP1	183.2202	642.343	100.809133333333	119.712566666667	173.234546666667	194.679333333333	270.399	513.230666666667	49.6745533333333	165.229233333333	44.4216
VAMP2	266.493333333333	1271.518	396.120333333333	380.889333333333	418.535333333333	337.544333333333	349.977333333333	1193.25933333333	368.343333333333	475.391333333333	235.433666666667
VAMP3	2944.05333333333	8858.78	2597.2	1743.84166666667	2021.354	2777.51	2485.86	7066.48666666667	2168.40466666667	2563.33133333333	1523.271
VAMP4	276.667666666667	936.209333333333	460.578333333333	266.641333333333	366.714666666667	435.467333333333	370.410266666667	971.32	325.398	389.717666666667	170.97
VAMP5	174.0089	392.56205	150.97775	128.88735	142.964935	269.6042	202.57875	469.1004	190.10662	267.8244	164.683495
VAMP7	561.28	1867.43	663.262	571.172	485.502	864.18	817.519	2117.47	639.206	978.858	497.246
VAMP8	312.31	690.623	277.303	152.247	230.092	444.932	476.507	893.314	381.51	609.877	298.205
VANGL1	53.0378	305.676	72.1437	122.072	70.8245	180.916	158.963	638.196	176.191	159.329	177.367
VAPA	3609.39	8286.91	3564.62	2161.96	3749.21	4755.33	3696.75	9087.65	3297.79	4605.35	2008.11
VAPB	245.78195	784.1425	280.82155	252.0856	337.1814	317.8085	303.6802	755.188	329.8795	286.3281	153.337375
VARS	176.4343	685.0255	170.488	71.048	144.8445	157.0332	115.36455	607.4765	174.1	186.925	87.26985
VASH1	81.8222	443.535	59.9397	118.415	200.377	141.813	168.17	574.377	40.3386	269.532	73.7034
VASH2	26.2111	21.0377	18.9186	23.2416	9.99835	57.3954	20.7386	42.2824	46.4623	96.9627	14.4883
VASP	161.785	715.195	177.624	193.04	47.4454	426.198	284.575	840.595	204.436	274.999	77.1712
VAT1	1355.31	6476.16	1888.2	1344.09	1994.62	1648.35	1599.22	4239.7	1066.19	1630.91	912.587
VAV1	103.663	711.141	168.45	200.778	199.643	381.512	271.593	645.419	209.458	135.417	106.734
VAV2	96.2795	154.3363	31.7276	15.89922	56.367735	59.02965	116.71725	112.8103	46.11835	88.243215	22.5406
VAV3	84.20125	397.82165	116.6585	110.35425	97.1313	221.3238	168.40915	319.22145	112.4022	155.00935	86.9575
VAX2	97.093	97.01	103.564	63.2587	110.71	132.976	379.304	361.937	90.3307	67.6303	72.5517
VBP1	534.837	1556.38	671.699	485.326	643.467	886.793	716.609	1547.06	648.51	607.585	423.269
VCAM1	1067.57	5019.98	2827.15	2817.23	2686.08	4774.45	3373.63	8865.98	3921.12	5601.43	2641.65
VCAN	218.56008	1228.0324	505.6722	389.9688	472.7079	1588.833	879.8344	2884.1714	853.3727	1006.2994	575.8036
VCL	509.4478	2119.838	515.30888	439.466	451.4534	1357.632	1019.041	1972.03655	850.38801	903.64335	432.00088
VCP	812.302	2066.9	584.2565	526.2465	544.504	1435.028	1057.3645	2243.54	717.49	686.2915	468.4955
VCPIP1	24.3698	76.2847	20.7318	39.0996	14.913	21.9333	25.9875	38.4741	56.5831	86.811	18.8432
VCPKMT	91.0257	247.862	187.463	109.044	115.212	212.725	159.476	339.698	67.0974	245.225	111.737
VCX2	55.577305	99.09495	40.15295	47.6491	55.5897	144.8779	101.3416	180.6075	86.5761	103.8045	56.735815
VDAC1	810.043	3082.713	1022.63766666667	698	875.351666666667	1057.041	731.352333333333	2856.65766666667	1014.71133333333	1071.43433333333	644.363333333333
VDAC2	3198.66	9907.33	3147.86	1869.24	2732.79	2770.64	2700.95	5375	2046.78	2287.63	1369.54
VDAC3	478.779333333333	1874.21033333333	697.775	474.412	687.017333333333	961.716	830.499666666667	2021.42966666667	732.596333333333	907.031	485.927
VDR	47.63955	377.82925	165.881025	123.18595	199.853	169.642	208.4133	350.9755	112.406175	162.362175	79.740075
VEGFA	4385.075	16229.525	6629.2275	3220.935	5178.8975	2243.5125	1689.80825	4397.8125	2059.7525	1544.188	836.642
VEGFB	244.336	945.397	339.924	220.951	350.385	346.863	455.917	831.238	323.489	433.347	146.984
VEGFC	103.875	292.678	8.81592	74.3763	94.775	259.903	285.982	302.615	144.915	107.407	76.7875
VENTX	184.728	590.91	23.8676	185.292	33.5965	79.3354	55.8532	125.674	264.974	135.181	105.877
VENTXP1	30.33635	100.6906	7.17574	33.4164	14.25956	33.77255	49.8019	166.3408	26.663675	29.800975	11.6345
VEZF1	416.972	1283.12933333333	576.114	369.432566666667	501.879666666667	650.948	528.181666666667	1356.02866666667	594.920333333333	729.337666666667	359.91
VEZT	159.61	387.556	188.659	130.515	182.89	124.375	114.257	394.746	151.682	197.881	2.37533
VGF	144.465	551.575	205.419	254.95	163.772	224.244	387.036	537.619	180.868	328.6	122.235
VGLL1	11.53594	96.2201666666667	42.00592	38.79768	28.4164733333333	115.377466666667	37.6818666666667	132.075033333333	74.2443333333333	66.0730533333333	19.2777366666667
VGLL3	10.8735	60.7149	3.95464	10.2871	13.8607	105.127	15.5873	142.808	57.1339	106.662	92.8918
VGLL4	1572.745	4857.48	2002.265	1348.2765	2427.835	1360.87	1615.225	2254.93	930.2935	1117.385	610.4365
VHL	21.9871	281.019	3.48042	58.2473	54.5268	19.4876	37.2214	160.913	53.1235	12.6053	54.1361
VIL1	73.7811	154.045	5.42178	12.1347	16.6024	62.2854	119.873	20.5434	16.7521	87.5064	73.167
VILL	189.207	479.919	44.7116	100.88	25.5657	26.1868	243.734	560.927	94.0742	166.746	116.562
VIM	28333.3	17067.2	31294.3	27226.8	33205.9	24414.3	29005	23223.8	33544.6	31820.9	30389.7
VIP	13.7868	153.482	48.8855	6.59869	6.10298	6.21339	16.5073	51.8863	18.8367	76.7391	3.78363
VIPAS39	451.009	1767.58	566.814	373.934	466.156	495.299	615.153	1844.05	468.778	613.326	294.103
VIPR1	109.152	650.341	164.625	136.512	245.98	87.0942	119.429	582.508	154.424	82.6864	22.3942
VIPR2	29.6652333333333	70.7271333333333	49.5564	15.18626	44.4562	37.4642	68.1372666666667	48.9414	40.84538	18.2675	8.28518666666667
VKORC1	1900.02	8621.48	3443.11	3008.88	3508.09	4714.23	5766.33	13345.4	3425.72	4948.68	2597.96
VLDLR	176.897	1019.33	312.761	277.772	290.35	300.797	210.818	724.397	199.981	279.01	223.048
VN1R1	52.1947	248.738	36.2041	109.221	55.9383	34.2563	66.9847	316.102	70.9853	61.4618	19.4701
VNN1	12.1551	4.44042	33.4719	15.3398	5.04647	10.0003	110.286	8.10228	14.9309	3.37769	8.11471
VNN2	10.3131	24.9774	6.70139	14.186	6.44848	19.9361	25.1963	27.819	9.5685	9.58022	6.43727
VNN3	32.191	220.225	15.9826	17.0141	8.96697	45.8633	126.944	81.1797	18.1134	21.2972	10.4864
VOPP1	970.436	5043.36	1738.53	1690.85	1741.26	3857.65	3470	10036.2	2558.63	3560.03	2612.93
VPRBP	131.1805	463.277	101.72015	100.98415	131.0245	116.1758	114.255	221.4145	92.2661	141.4932	30.7724
VPREB1	71.4683	49.1587	48.9805	65.5759	6.57208	77.5816	12.5566	136.894	5.84241	3.94796	7.31412
VPREB3	34.4203	155.353	12.7374	26.4155	17.947	65.2902	135.119	53.4085	47.9425	41.3996	29.4246
VPS11	420.565	1835.09	694.524	355.58	648.043	674.002	521.406	1415.5	394.616	679.499	178.455
VPS13A	58.87428	380.402233333333	77.8617866666667	105.317133333333	125.511723333333	160.603766666667	215.475333333333	369.206433333333	94.7839666666666	209.975	57.8941466666667
VPS13B	117.174	441.1725	143.49475	126.18825	146.7215	230.1563	214.261	569.119	148.885185	287.32275	134.1759
VPS13C	136.6709	653.826	241.839	159.6006	231.414	368.1155	346.5005	583.463	325.4432	342.0795	131.0691
VPS13D	207.96625	603.7362	254.319	201.24505	255.41235	445.05775	254.826275	792.875975	249.1875	316.528975	181.37895
VPS16	123.9079	376.46085	96.597395	108.4882	147.25565	220.58815	259.554	465.8736	130.8531	165.86205	136.2364
VPS26A	1206.15	3987.39	1826.64	1357.92	1587.24	1263.49	1050.07	3304.5	1515.66	1662.71	839.015
VPS28	1111.45	5338.29	1273.4	1010.24	1184.35	1178.95	1244.11	3234.74	1391.57	1056.16	602.86
VPS33A	44.8257	366.448	98.8328	129.65	44.1751	103.109	71.539	505.434	72.6922	175.809	91.6609
VPS33B	152.987	503.275	212.4115	91.58925	149.3706	196.9505	134.23295	317.7787	142.07025	152.9574	128.0575
VPS35	872.625	4009.36	876.597	519.215	607.63	1498.54	1638.18	5037.09	1014.16	1189.77	673.264
VPS37B	237.585	1268.72	386.741	250.824	550.479	567.691	289.957	499.932	281.564	308.413	215.611
VPS37C	276.658	1093.04	329.459	306.8	364.546	425.545	410.889	881.759	373.423	445.802	206.883
VPS39	425.555	1111.31	334.647	318.155	393.995	248.692	711.715	922.325	354.653	466.85	241.663
VPS41	192.94775	909.0195	298.97375	162.41385	132.3149	336.2943	454.94955	793.7135	324.1725	362.6195	119.39595
VPS45	103.05	366.2165	180.08665	106.7989	157.53915	235.19045	185.94255	506.45	160.06585	142.8018	79.729
VPS4A	625.654	1915.04	566.049	484.195	489.517	460.824	727.004	1315.87	586.833	565.22	359.019
VPS4B	552.239	1296.03	599.715	438.711	831.592	760.878	417.583	2214.85	453.261	941.97	508.65
VPS51	1575.36	3273.05	1616.05	1078.84	1680.21	1517.8	1259.9	3357.19	979.151	1255.78	592.258
VPS52	798.391	2919.96	606.999	728.374	757.009	1113.39	1129.5	3229.8	837.255	1182.61	391.04
VPS53	102.77325	149.5575	36.96953	73.16035	30.591815	127.1106	156.8645	211.1875	85.095	113.7175	51.43015
VPS54	359.83	1420.2	482.766	390.769	448.623	412.332	444.184	1366.81	486.511	512.073	388.952
VPS72	701.347	3326.19	814.204	479.77	732.4	1117.39	1072.18	2375.61	741.194	907.222	471.717
VPS8	199.128	880.771	146.041	216.469	209.521	350.799	406.77	559.981	257.233	215.655	233.951
VPS9D1	73.8704	444.98	146.795	113.188	159.412	317.163	216.287	559.758	211.802	283.956	78.749
VRK1	13.6092	27.3951	31.4745	11.5429	212.169	119.898	93.9649	56.0314	78.4023	39.7254	35.7295
VRK2	425.442	1920.28	431.068	381.979	458.002	677.934	325.667	1411.58	671.258	509.161	306
VRK3	319.359	545.855333333333	292.684	210.497	197.809633333333	237.104333333333	362.398333333333	469.276533333333	219.312933333333	251.559	97.9336666666667
VRTN	98.3464	258.485	87.9307	34.8257	25.2093	151.101	213.949	381.398	28.4981	113.333	13.1618
VSIG4	185.664	937.588	170.837	253.386	251.401	725.454	688.64	855.128	352.167	339.004	176.964
VSNL1	136.28301	544.4785	127.92645	109.28945	83.0463	300.19645	218.8156	604.349	133.23795	150.87535	26.247995
VSTM4	33.8749	904.084	243.19	229.699	295.298	114.742	38.4694	1048.53	298.474	291.073	289.072
VSX1	13.0134	33.5987	14.8831	10.0904	9.14752	23.5596	32.1356	47.7354	8.35657	14.5638	6.41071
VTCN1	78.3442	255.102	6.49694	56.528	19.6094	41.4133	49.6096	222.855	178.745	125.733	64.4215
VTI1B	1089.67	3423.49	1109.63	759.516	856.3	1266.47	876.633	3334.29	1057.58	1879.16	810.278
VWA1	72.8188	941.94	228.168	264.469	158.494	511.548	772.532	1673.86	399.923	561.964	248.475
VWA5A	423.691	1360.934	304.667	314.114	354.829	542.9455	707.731	1277.4685	387.8685	503.4755	258.1225
VWA7	87.39	262.751	42.5729	14.6153	37.2147	74.1837	43.0206	79.3041	39.1283	120.516	15.9295
VWA8	306.6715	1015.182	272.50215	181.12375	273.34675	423.1845	469.244	602.0355	284.9274	340.94265	144.7511
VWA9	291.042	653.4	129.872	197.579	280.423	78.3627	276.425	869.845	164.349	312.689	40.922
VWF	80.3065	130.072	59.1153	292.639	46.0539	99.6823	373.616	245.01	52.0639	84.3404	30.2239
WAC	1085.945	3185.69	1350.442	906.2695	1017.6095	1413.329	1233.279	2677.685	997.038	1228.9285	612.8645
WAPAL	140.020266666667	575.772166666667	213.380066666667	176.0855	159.651316666667	274.857	219.231	566.531666666667	230.116	249.1319	142.4068
WARS	392.635	1531.145	454.3755	339.543	410.829	1540.09	541.304	1015.5705	392.948	387.51	185.735
WARS2	279.445	657.638	172.749	180.556	159.854	62.3401	473.61	490.712	185.291	233.348	132.915
WAS	394.923	1069.077	309.5254	164.44808	299.67145	717.09345	630.757	690.132	342.60455	389.2599	155.0329
WASF1	120.438	329.515	96.5747	66.4869	46.7946	40.3677	124.305	270.932	99.9627	114.992	53.831
WASF2	1397.75	4434.07	1504.54	1062.49	1918.19	1475.84	920.776	2780.51	844.865	858.184	820.377
WASF3	979.431	2467.36	863.822	621.092	644.802	431.481	470.929	1504.42	782.716	782.288	471.779
WASL	50.320205	346.99375	72.9083	64.7632	27.94645	83.87395	26.3866	322.21565	46.46635	79.41685	30.18475
WBP11	555.0535	2269.165	763.9505	509.018	674.7705	236.7	395.984	1249.285	568.6705	733.9425	364.6775
WBP1L	746.92	2921.26	1302.28	740.558	1133.69	1006.08	818.436	2322.73	883.762	1082.2	464.771
WBP2	1414.98	5608.94	1714.18	1983.56	1832.64	1540.22	973.516	3502.14	1286.79	1461.4	731.238
WBP4	254.478266666667	855.31	350.015666666667	223.871266666667	272.304	403.659666666667	354.217666666667	498.545333333333	303.554	306.164666666667	207.862233333333
WBP5	1266.04	3521.36	2339.86	1270.39	1886.97	2030.84	1121.63	3610.73	2051.11	2900.93	1546.85
WBSCR16	586.681	2370.79	580.091	575.587	570.819	753.709	1038.44	1685.6	563.458	503.365	393.581
WBSCR22	959.32	3828.36	925.754	709.752	983.487	1547.18	1588.11	3109.26	819.34	984.141	518.323
WDFY3	173.373033333333	778.046666666667	213.026333333333	146.905733333333	149.019533333333	296.048066666667	225.387333333333	795.864666666667	200.585166666667	331.519666666667	116.1198
WDHD1	34.9776733333333	73.62789	11.2949233333333	21.48986	36.93888	25.2816666666667	17.9465666666667	104.0111	33.6923	68.9673	15.41711
WDR1	597.55525	1760.919225	496.238	409.414975	444.9306	929.0415	754.1101	1424.3036	607.839175	636.605	314.80625
WDR11	118.908	770.037	206.157	170.336	287.092	426.503	302.662	701.203	319.544	579.006	165.676
WDR12	435.976	947.975	407.578	316.054	348.562	746.844	549.026	1621.33	622.715	546.847	331.342
WDR13	705.518	1420.31	566.629	419.058	561.784	354.378	596.954	1461.03	368.529	345.551	215.151
WDR18	14.371	91.949	11.1399	24.4148	61.9728	48.8736	26.4875	68.386	15.3374	69.5609	6.95048
WDR19	809.122	1657.71	575.79	451.967	500.189	396.615	473.804	885.674	494.948	485.75	231.809
WDR25	47.0202	103.821	122.836	51.1972	24.7737	66.5166	17.4568	105.655	24.4183	98.7603	99.5481
WDR26	672.057	2152.21	816.747	532.69	760.439	808.696	792.32	1892.72	776.409	937.097	571.467
WDR3	336.834	658.614	170.421	161.358	167.54	402.929	329.391	697.79	350.481	316.253	179.024
WDR37	461.394	1404.49	407.513	178.397	416.436	621.066	729.125	819.373	385.332	445.14	262.9
WDR4	100.66	707.408	46.9489	50.6148	112.2	279.582	266.832	584.392	133.367	129.188	86.7731
WDR41	132.547	560.904	312.145	152.675	234.241	89.4189	233.184	900.887	321.335	275.7	144.844
WDR43	26.3709	250.333	136.948	127.059	186.89	228.422	142.44	357.11	228.73	196.134	78.7899
WDR44	13.4395	587.814	126.774	70.0404	82.6832	78.2874	67.7884	415.29	37.0915	196.168	118.763
WDR45	794.6085	2654.3	655.2535	491.0535	707.2975	838.3835	715.099	1450.74	672.857	636.492	369.892
WDR45B	1710.45	5604.69	2064.24	1309.09	2072.75	1524.36	1353.13	5180.88	1779.16	2088.83	1057.29
WDR46	40.9578	138.271	102.778	11.3585	95.2907	61.1308	104.544	76.0272	120.654	179.318	14.7396
WDR47	159.215	687.419	382.198	214.793	172.835	282.123	248.549	766.281	261.107	316.346	267.031
WDR48	256.012075	1307.6165	340.84875	302.00375	278.5855	350.3055	331.54505	1042.8955	360.56775	408.2545	153.628775
WDR52	144.415	288.022	98.6522	79.4163	78.6105	84.5363	87.5959	264.152	77.9291	69.9037	50.3857
WDR55	119.40975	470.83145	128.9094	71.81515	84.65265	170.8528	282.64445	387.9245	114.7981	195.04665	70.2329
WDR59	231.045133333333	764.8134	220.516633333333	233.755433333333	234.069333333333	274.7084	191.717233333333	570.348233333333	178.939933333333	278.1701	156.137533333333
WDR5B	278.82	593.813	236.996	149.651	121.641	424.418	220.472	795.465	237.442	250.048	193.294
WDR6	803.29	3210.53	870.152	739.454	974.097	1035.36	1699.91	2673.43	869.37	1027.21	542.917
WDR60	42.0388	677.84	223.733	47.0634	280.374	68.1802	127.528	92.8723	156.838	65.9851	61.2368
WDR61	629.945333333333	1637.71066666667	632.1573	373.434866666667	586.434	604.269333333333	587.567333333333	1622.026	533.949333333333	806.177766666667	459.908933333333
WDR62	208.104	465.896	168.727	156.825	68.2295	339.831	162.296	424.895	151.199	128.823	28.4158
WDR7	221.872	948.151	290.626	122.584	248.877	356.545	414.077	946.853	416.25	392.522	145.41
WDR70	84.9032	943.81	280.678	265.765	201.623	542.326	422.619	926.377	391.588	345.43	201.758
WDR73	299.426	1473.39	234.322	395.748	374.242	606.564	738.35	1140.36	377.195	537.306	208.752
WDR74	375.308	1211.504	480.5275	326.6695	429.6785	356.1781	378.532	661.785	313.84	326.3815	227.186
WDR76	32.654	229.508	20.4993	47.3152	87.425	258.463	224.994	463.946	76.1999	122.154	60.3476
WDR77	264.5055	678.4075	257.095	194.9635	130.36945	578.403	562.2565	1238.3635	428.055	468.5305	221.643
WDR78	176.377	514.573	135.889	136.692	111.61	318.159	292.003	452.986	200.58	239.258	87.8848
WDR82	785.291	2430.85	1294.31	1151.18	1000.72	1489.54	1172.96	2675.69	1404.81	1568	702.886
WDR83OS	1838.43	5762.68	1716.54	1278.82	1306.13	1757.1	1767.03	4379.88	1621.16	1970.31	1201.72
WDR91	258.886	1456	404.7	311.167	405.264	383.451	240.707	973.842	255.888	235.418	269.718
WDR96	30.3613	7.62361	1.93865	6.88193	5.01419	10.4596	4.86846	5.37013	8.60437	2.16983	13.2812
WDTC1	272.044633333333	1150.16833333333	352.592666666667	376.543	411.291333333333	699.549333333333	542.473666666667	1314.328	445.192333333333	492.018333333333	251.399666666667
WDYHV1	110.521	628.888	171.373	100.073	135.164	242.957	200.527	605.185	30.6003	162.601	51.6839
WEE1	259.8675	1025.341	404.7005	449.506	273.3855	348.099	204.7299	508.4275	211.419	281.642	143.308
WFDC1	42.7241	407.066	98.5921	11.9722	14.9932	314.93	64.7591	544.997	99.2176	302.008	136.56
WFDC2	309.611	774.468	111.077	135.391	215.527	330.024	371.356	604.342	174.733	238.942	99.4874
WFDC8	149.524	399.262	101.077	90.9875	130.705	238.979	106.671	185.261	58.8776	136.021	85.2182
WFS1	450.557	2714.18	417.671	602.696	739.499	844.95	750.497	1678.01	607.87	807.359	385.808
WHSC1	162.90257	186.267733333333	53.2214633333333	69.2823033333333	61.21907	112.7491	114.8702	247.725733333333	58.7985666666667	133.9451	69.0478
WHSC1L1	166.6351	574.076	111.9453	62.86945	136.752	127.41125	263.35	182.80285	83.7754	29.84905	36.41715
WIF1	119.484	679.23	509.54	494.489	433.791	1132.72	1026.74	1838.24	1064.12	1298.87	387.852
WIPF1	184.1262	662.645	246.066	224.701266666667	172.163433333333	395.392333333333	373.440333333333	749.176333333333	323.582	525.522333333333	164.687333333333
WIPF2	462.951333333333	1198.329	517.023333333333	459.733	545.400666666667	693.865333333333	743.593	1363.189	479.456666666667	668.968	373.675333333333
WIPI1	215.8535	750.0175	306.4325	185.5425	228.8105	420.8385	368.3455	703.994	319.7545	454.545	153.596
WIPI2	531.646333333333	1688.08	565.279666666667	504.235	496.799666666667	713.276333333333	630.487	1756.87	614.603666666667	664.280666666667	337.620333333333
WISP1	24.492	337.623	154.27155	131.47825	111.4072	231.0219	207.6898	662.322	177.037	145.80025	90.147
WISP2	1033.71	3794.98	779.738	928.486	689.785	588.515	1034.24	897.906	637.376	670.942	341.363
WISP3	551.317	4735.2	1446.64	1159.19	1173.04	2067.39	2070.26	5322.37	1717.32	2464.92	1575.9
WIZ	103.327125	589.043875	183.7543	100.56625	117.955075	269.7219	237.4114	725.3519	145.769625	301.368375	124.98285
WLS	183.341	448.312	215.72	117.792	147.804	278.134	309.762	661.574	299.509	261.583	234.222
WNK1	233.25528	777.7832	264.3041	217.74714	227.43946	484.81726	447.05574	970.581	334.61194	372.41016	199.2828
WNT1	19.6715	252.324	36.635	49.2338	16.1501	35.3949	20.5295	40.9406	27.0104	20.8065	16.2314
WNT10B	34.4562	124.987	92.294	105.501	57.9564	64.8386	148.045	217.807	107.134	113.169	12.3219
WNT11	22.2217	37.0083	14.8065	12.7366	13.3236	26.8284	19.0033	48.8059	12.9813	14.5768	9.14114
WNT16	84.2973	548.145	210.088	77.9325	158.251	32.1825	98.7384	353.475	266.726	319.93	186.967
WNT2	85.7153	119.819	27.1052	22.5956	24.1741	36.1776	95.4785	409.182	71.3128	81.0025	125.365
WNT2B	26.3329	199.01085	73.06515	31.5879	132.0882	271.0194	118.19435	154.54865	137.7278	132.71935	39.2948
WNT4	8.9317	31.8779	5.44523	5.66281	14.6406	32.7177	16.9843	37.9033	7.94633	11.3449	10.891
WNT5A	105.6307	142.3317	34.2647	41.4324	28.9977	86.4638	111.52875	149.41085	58.8633	39.19605	55.86155
WNT5B	58.9778	123.43	83.2083	30.1051	32.4796	84.2472	129.388	425.655	39.4511	161.14	97.5672
WNT6	205.3464625	568.8274	192.4315925	160.218905	153.485495	308.881275	311.418675	866.470575	168.440825	241.2543075	109.166795
WNT7A	30.2982	130.306	16.4072	22.0198	25.9628	56.6101	22.9396	138.15	26.1935	16.2205	10.5524
WNT7B	87.5355	149.901	5.20405	159.38	14.3534	271.67	142.87	83.191	6.16298	35.6398	4.67853
WNT8B	9.05251	35.6791	4.47617	9.29617	22.0999	33.9029	29.8563	79.8178	25.2701	10.6341	10.3071
WRAP53	313.8944	1215.861	303.145485	317.5845	292.5347	546.616	684.1105	949.771	374.66885	399.88745	201.197
WRAP73	17.4701	219.736	71.0526	96.4511	89.7721	33.9759	140.338	22.1235	39.0889	78.8335	11.2495
WRB	754.787	2042.4	1328.07	622.694	966.889	873.222	1020.82	3797.82	1372.49	1442.65	647.215
WRN	148.787	668.459	192.437	163.082	232.144	220.901	45.6532	318.556	110.659	269.93	95.2201
WRNIP1	82.8431	153.781	111.31	18.9802	28.051	123.53	127.546	172.571	39.5825	91.5412	94.5339
WSB1	1282.0478	3271.4632	1515.9888	853.5082	1008.93916	874.1378	782.50132	2508.7978	996.2962	1104.6514	633.8295
WSB2	705.26	2432.77	1073.19	803.36	888.888	1117.03	983.383	2202.06	988.878	1165.54	756.846
WSCD2	21.2881	89.0348	21.8986	20.5073	11.7203	38.5462	61.653	126.863	31.9621	128.489	8.93873
WT1	18.64015	38.96515	16.80095	15.7869	16.90365	41.43755	30.555	72.4537	28.94905	20.17295	47.0063
WT1-AS	26.6935	797.001	103.904	15.3278	100.762	301.314	177.147	552.605	158.902	73.7209	41.4449
WTAP	495.5903	1747.046	648.793333333333	461.114	538.249666666667	939.486333333333	488.356	1208.12233333333	636.308333333333	751.838	409.792666666667
WWC1	63.75925	211.7062	72.95575	101.02025	44.07635	223.60775	164.9445	74.09075	23.88685	117.25105	28.86109
WWC3	347.589	1388.88	403.121	253.816	408.094	751.575	573.186	1565.09	449.298	559.845	338.33
WWOX	350.95	1691.60566666667	376.091	261.2289	466.284333333333	547.181566666667	554.346333333333	1441.72866666667	395.208933333333	448.8114	255.443
WWP1	228.0263	504.717	185.21335	212.2797	152.20405	337.3885	322.64695	645.31065	198.3388	285.55885	169.0732
WWP2	6410.584	14530.265	8113.805	6824.005	9129.3	4036.44	4284.0875	12383.22	4696.565	4901.45	3507.022
WWTR1	415.198133333333	1963.06333333333	644.926	483.874333333333	575.651133333333	1106.74366666667	1032.39066666667	2565.21333333333	1114.17066666667	1504.338	908.985333333333
XAB2	142.01	362.673	234.468	188.87	301.81	29.4288	227.389	83.7601	19.998	113.076	64.5858
XAF1	9.94665	467.45	154.591	140.15	24.8464	120.165	189.794	355.848	91.7795	147.514	119
XBP1	2006.55	6208.71	3701.31	1707.6	3501.33	2130.13	2154.93	3964.42	1700.55	2101.08	1232.78
XCL1	40.47219	101.14925	21.2145	23.27625	55.7856	129.1179	63.1417	135.9998	8.330825	72.1404	6.119885
XCR1	19.6935	154.79	27.5567	26.9938	20.8828	231.875	156.296	58.3983	11.7749	50.5533	8.21052
XDH	268.011	930.319	225.028	316.331	247.045	503.002	643.87	890.137	259.298	417.909	163.001
XIAP	78.0498	170.8205	94.346	67.4135	62.93585	172.2195	87.56725	235.8605	109.3745	131.792	33.5196
XIST	931.0395	2558.41	767.031	294.4305	858.242	1343.35	1476.315	6369.475	1964.04	877.5005	579.451
XK	75.4642	157.602	7.22298	84.5043	67.0009	33.9271	104.922	127.6	62.5103	101.09	53.5665
XKR8	570.149	2730.06	663.2	702.371	730.076	1221.12	1047.42	3090.89	966.921	1178.92	590.808
XPA	252.787	1412.7	439.883	271.851	343.875	167.087	374.136	509.765	219.323	374.88	192.009
XPC	800.442	1815.87	536.63	424.718	657.219	508.852	487.763	1261.15	421.455	375.721	285.835
XPNPEP1	431.981	1783.25	428.3455	423.526	494.5285	431.4945	527.37	1126.75	595.663	479.471	317.1865
XPNPEP2	134.429	174.8195	66.4362	55.99705	45.9528	59.39215	182.0415	286.0415	70.98585	46.546	38.55606
XPNPEP3	13.5721	279.664	134.86	61.3993	153.372	113.652	238.931	161.97	89.972	186.821	97.7863
