"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HSPB8.2",5.89789280205799e-55,-0.822804066316787,0.04,0.476,1.26315170141676e-50,"DC","HSPB8"
"PPA1.2",7.35779367551309e-55,-0.82485775383578,0.334,0.737,1.57581867148464e-50,"DC","PPA1"
"HCFC1R1.2",8.42847517764011e-55,-0.875780823369208,0.243,0.664,1.80512652879518e-50,"DC","HCFC1R1"
"ST8SIA4",9.71846466656633e-55,0.478403721661896,0.261,0.06,2.08140357763851e-50,"DC","ST8SIA4"
"ITGB1.1",2.06440524171733e-54,-0.801160149187752,0.674,0.892,4.421336706186e-50,"DC","ITGB1"
"PGAM1.2",2.48743627390033e-54,-0.919693174883384,0.396,0.758,5.32734226781234e-50,"DC","PGAM1"
"CCDC85B.1",2.70059512112166e-54,-0.807828309066123,0.294,0.719,5.78386457090625e-50,"DC","CCDC85B"
"LTBP1.2",3.65558108812402e-54,-0.876460367076375,0.043,0.474,7.82915801643522e-50,"DC","LTBP1"
"EBF1.2",4.37409556389521e-54,-0.884644411952523,0.03,0.455,9.36800046919437e-50,"DC","EBF1"
"GPBP1.1",4.81807726080165e-54,0.879029202669768,0.763,0.578,1.03188760694589e-49,"DC","GPBP1"
"ADA",5.0418524426873e-54,0.717348986652151,0.302,0.081,1.07981353765034e-49,"DC","ADA"
"RP11-572C15.6.2",8.67630864608324e-54,-0.866054432388558,0.019,0.44,1.85820502273165e-49,"DC","RP11-572C15.6"
"TFG.2",9.47391442649275e-54,-0.739330522430857,0.232,0.679,2.02902825272195e-49,"DC","TFG"
"PYURF.2",1.86557775291419e-53,-0.717031387069171,0.205,0.65,3.99550787341632e-49,"DC","PYURF"
"RWDD1.2",3.98366875361261e-53,-0.730300822840018,0.329,0.757,8.53182336961212e-49,"DC","RWDD1"
"CASP1",4.30901082767886e-53,0.549356203424501,0.318,0.089,9.22860848963981e-49,"DC","CASP1"
"EMC7.2",4.90961560637717e-53,-0.738199362094764,0.278,0.695,1.0514923744178e-48,"DC","EMC7"
"FAU.1",5.26100492952676e-53,0.43204835580422,1,0.998,1.12674942575675e-48,"DC","FAU"
"DLC1.1",5.66727253217232e-53,-0.726291248687137,0.027,0.45,1.21375975821535e-48,"DC","DLC1"
"YIPF3.2",7.11394098182839e-53,-0.728942625232411,0.208,0.644,1.52359274007819e-48,"DC","YIPF3"
"FTL.2",1.06918773836726e-52,0.555872189168674,1,0.999,2.28987937926116e-48,"DC","FTL"
"TMEM179B.1",1.49259963343111e-52,-0.699166037160886,0.175,0.63,3.19670063491941e-48,"DC","TMEM179B"
"TCEAL4",2.08505974883813e-52,-0.73418396831049,0.221,0.673,4.46557246408662e-48,"DC","TCEAL4"
"SGCB.2",2.14644057944584e-52,-0.694630515975338,0.035,0.456,4.59703178899915e-48,"DC","SGCB"
"SPCS1.2",2.33062588122999e-52,-0.721359665100275,0.469,0.811,4.99150144983027e-48,"DC","SPCS1"
"C1QTNF3.2",3.68717431298403e-52,-1.14356107498414,0.04,0.458,7.8968212261179e-48,"DC","C1QTNF3"
"LRPAP1.2",7.58972935464134e-52,-0.741841996584819,0.353,0.739,1.62549233588354e-47,"DC","LRPAP1"
"PPP1CC.2",8.2877622524334e-52,-0.767925930886902,0.164,0.598,1.77499004160366e-47,"DC","PPP1CC"
"PLOD2.2",1.30293881909382e-51,-0.746653666197476,0.027,0.439,2.79050406885323e-47,"DC","PLOD2"
"VEGFA.1",2.01437127341845e-51,0.832394611206803,0.501,0.221,4.31417895628029e-47,"DC","VEGFA"
"RORA.1",2.17846898896373e-51,-0.749371681406741,0.051,0.474,4.66562703366363e-47,"DC","RORA"
"ANKH.2",3.65167786945549e-51,-0.997370405171225,0.218,0.621,7.82079849301282e-47,"DC","ANKH"
"COPS6.2",4.90376344333753e-51,-0.713025282456788,0.243,0.664,1.0502390166596e-46,"DC","COPS6"
"RPL28",5.01830827390287e-51,0.473780060346109,1,0.999,1.07477108302178e-46,"DC","RPL28"
"CNPY2.2",7.57272956425063e-51,-0.712416986857531,0.216,0.638,1.62185149077556e-46,"DC","CNPY2"
"GRB2.2",9.38175558846208e-51,0.758118415520881,0.658,0.398,2.00929059438092e-46,"DC","GRB2"
"COX7A2.1",1.03505561005896e-50,-0.665471618748935,0.779,0.947,2.21677860006328e-46,"DC","COX7A2"
"C9orf3.2",1.08590873039876e-50,-0.698777960730893,0.027,0.438,2.32569072789503e-46,"DC","C9orf3"
"TMED3.2",1.10815141841381e-50,-0.751866041795336,0.154,0.58,2.37332789281686e-46,"DC","TMED3"
"C2.2",1.11592779004217e-50,-0.989883579288498,0.038,0.448,2.38998254793331e-46,"DC","C2"
"TXNDC15.2",1.41578774625113e-50,-0.690040395529163,0.121,0.547,3.03219261614604e-46,"DC","TXNDC15"
"CCDC104.2",1.60948586673844e-50,-0.661359235348774,0.084,0.508,3.44703588079371e-46,"DC","CCDC104"
"CREM.2",1.80674868825818e-50,1.37845116319558,0.668,0.455,3.86951366564255e-46,"DC","CREM"
"FAM3C.2",1.91367746361547e-50,-0.762139541709307,0.235,0.658,4.09852302382525e-46,"DC","FAM3C"
"ATP5J.2",2.06814020681428e-50,-0.666656602216721,0.639,0.884,4.42933588093414e-46,"DC","ATP5J"
"TPD52L1.2",2.44596339476741e-50,-0.885225499636922,0.032,0.439,5.23851980257337e-46,"DC","TPD52L1"
"ENAH.2",2.85609498511858e-50,-0.744080438304102,0.027,0.434,6.11689862962845e-46,"DC","ENAH"
"POLR2I.2",3.02672457454454e-50,-0.668372494811386,0.116,0.55,6.48233602130204e-46,"DC","POLR2I"
