"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD972",3.62545920260575e-15,0.813540089401773,0.827,0.348,7.76464597422073e-11,"13","CD97"
"ZNF217",3.6630130150211e-15,0.254841770220904,0.385,0.077,7.84507497427068e-11,"13","ZNF217"
"DBF4",3.96220589363182e-15,0.274098783583956,0.519,0.126,8.48585636239126e-11,"13","DBF4"
"ANAPC15",3.97910064598602e-15,0.358074503178014,0.654,0.189,8.52203985350826e-11,"13","ANAPC15"
"C9orf1422",4.8650087572078e-15,0.612029706484888,0.788,0.291,1.0419389255312e-10,"13","C9orf142"
"RP11-427H3.3",4.96534397765029e-15,0.276855812311353,0.423,0.092,1.06342771969336e-10,"13","RP11-427H3.3"
"AKT1",5.25400987597767e-15,0.459110182918444,0.577,0.159,1.12525129513814e-10,"13","AKT1"
"KIF22",5.52035349426537e-15,0.680776669726358,0.808,0.32,1.18229410786681e-10,"13","KIF22"
"RNF26",6.84675345954887e-15,0.375256105290509,0.462,0.113,1.46636918843158e-10,"13","RNF26"
"TPM34",8.06006635576594e-15,0.95098784150585,0.981,0.735,1.72622441141439e-10,"13","TPM3"
"CARHSP11",1.19978504444675e-14,0.83592563832357,0.846,0.425,2.5695796296916e-10,"13","CARHSP1"
"C2orf69",1.23034525178132e-14,0.347150491824414,0.481,0.12,2.63503042574005e-10,"13","C2orf69"
"NUDT15",1.31572852786281e-14,0.338424060315734,0.538,0.141,2.81789578812377e-10,"13","NUDT15"
"RANGAP1",1.33614345934704e-14,0.325366318227183,0.423,0.096,2.86161844688356e-10,"13","RANGAP1"
"RP11-145M9.4",1.34426702006607e-14,0.277595580982861,0.365,0.074,2.87901667687551e-10,"13","RP11-145M9.4"
"PAK12",1.47716091491651e-14,0.437747406618781,0.481,0.119,3.16363553147669e-10,"13","PAK1"
"DAG1",2.0579683442128e-14,0.465905342326963,0.673,0.218,4.40755080280055e-10,"13","DAG1"
"TRIOBP1",2.1091295178024e-14,0.302539815004337,0.5,0.125,4.5171226882774e-10,"13","TRIOBP"
"USB1",2.7133651447345e-14,0.253316395743117,0.558,0.144,5.81121413047788e-10,"13","USB1"
"PTMA3",2.72848797190169e-14,0.74563296066334,1,0.999,5.84360268942184e-10,"13","PTMA"
"POU2F21",2.78375697070281e-14,0.405709683208276,0.346,0.07,5.96197230415422e-10,"13","POU2F2"
"COL15A13",3.00451383482005e-14,0.900099393811831,0.673,0.252,6.4347672800341e-10,"13","COL15A1"
"MAP7D11",3.22078364716659e-14,0.371429585710683,0.615,0.179,6.89795233713668e-10,"13","MAP7D1"
"FLNA2",3.79840750074573e-14,0.766852677394454,0.962,0.583,8.13504934434713e-10,"13","FLNA"
"PCNA",3.94627843833757e-14,1.37997108406147,0.75,0.311,8.45174453138757e-10,"13","PCNA"
"PDS5A",3.9501867777497e-14,0.452028627899048,0.692,0.224,8.46011502190653e-10,"13","PDS5A"
"NRIP31",5.93701157853208e-14,0.297184350178189,0.462,0.112,1.27152976977422e-09,"13","NRIP3"
"DIAPH12",6.56509624710316e-14,0.585878030224969,0.827,0.339,1.40604666324208e-09,"13","DIAPH1"
"H2AFY2",1.01861462566727e-13,0.75965713528325,0.885,0.452,2.18156694379159e-09,"13","H2AFY"
"ITGA53",1.03443736659833e-13,0.887008102626236,0.788,0.367,2.21545450804365e-09,"13","ITGA5"
"SAMD1",1.08118221386363e-13,0.250928273515113,0.423,0.097,2.31556794743174e-09,"13","SAMD1"
"CSPG42",2.03250411125655e-13,0.631888166881396,0.635,0.227,4.35301405507816e-09,"13","CSPG4"
"HPRT1",2.15583025523199e-13,0.446531666572474,0.712,0.24,4.61714165763036e-09,"13","HPRT1"
"ENO2",2.21552327195061e-13,0.28987608870796,0.5,0.131,4.74498619153663e-09,"13","ENO2"
"PITPNA",2.39454889930462e-13,0.251669042969332,0.5,0.129,5.12840537764071e-09,"13","PITPNA"
"TUBB62",2.56824368293715e-13,0.962331383954515,0.885,0.565,5.5004074957465e-09,"13","TUBB6"
"CD702",2.95898651105093e-13,1.59862480945601,0.519,0.174,6.33726141071777e-09,"13","CD70"
"ADRBK11",3.827826788641e-13,0.279727444241022,0.365,0.081,8.19805663323243e-09,"13","ADRBK1"
"RUSC1",4.05777352269444e-13,0.397055025165569,0.558,0.17,8.69053355355467e-09,"13","RUSC1"
"HINT12",4.15095664041227e-13,0.729081841567697,0.981,0.918,8.89010383677096e-09,"13","HINT1"
"CEBPG2",4.299531520977e-13,0.473585086089815,0.808,0.309,9.20830665847644e-09,"13","CEBPG"
"ITGB1BP12",4.50819992410175e-13,0.897361525274037,0.904,0.602,9.65521177744871e-09,"13","ITGB1BP1"
"MCM6",4.58849609582644e-13,0.412171166170792,0.327,0.07,9.8271820884315e-09,"13","MCM6"
"SOGA1",4.74807225565019e-13,0.276522772621873,0.404,0.095,1.0168946349926e-08,"13","SOGA1"
"MPRIP2",5.03529187369342e-13,0.366213518076091,0.538,0.156,1.07840846058892e-08,"13","MPRIP"
"CLIC14",5.68188171349563e-13,0.840906000239998,1,0.956,1.21688860657936e-08,"13","CLIC1"
"DRAP11",6.09407309369059e-13,0.998570062529314,0.923,0.73,1.30516763447571e-08,"13","DRAP1"
"POLD3",6.16903738719749e-13,0.290853385033025,0.346,0.075,1.32122273721609e-08,"13","POLD3"
"NGEF1",7.16872876668101e-13,0.268822291791814,0.404,0.098,1.53532663996007e-08,"13","NGEF"
"JADE1",7.69995398382434e-13,0.332901747618475,0.596,0.18,1.64909914471566e-08,"13","JADE1"
"MTMR6",8.29208597160578e-13,0.431138453861732,0.519,0.147,1.77591605253881e-08,"13","MTMR6"
"SLC25A1",8.77378737171694e-13,0.297902952612748,0.442,0.112,1.87908204140062e-08,"13","SLC25A1"
"HIRIP3",8.96086235828998e-13,0.413910253565611,0.5,0.145,1.91914789127496e-08,"13","HIRIP3"
"HP1BP3",9.5061649467802e-13,0.678383171862594,0.981,0.631,2.03593534665192e-08,"13","HP1BP3"
"MRPL37",9.97687699019517e-13,0.425876604032151,0.75,0.276,2.1367477449901e-08,"13","MRPL37"
"AP2S11",1.25626366431429e-12,0.900149417571566,0.981,0.687,2.69053988986192e-08,"13","AP2S1"
"KHDRBS12",1.32356474404739e-12,0.553580617156028,0.808,0.321,2.83467861232629e-08,"13","KHDRBS1"
"SETD3",1.32638305937114e-12,0.346755438662727,0.654,0.206,2.84071459825518e-08,"13","SETD3"
"NFKB21",1.34251679827302e-12,0.478454718713714,0.692,0.237,2.87526822686133e-08,"13","NFKB2"
"PKN1",1.54943818191276e-12,0.250859492136871,0.481,0.127,3.31843175420257e-08,"13","PKN1"
"C11orf24",1.58855576639009e-12,0.357767351619017,0.654,0.216,3.40220988487766e-08,"13","C11orf24"
"GNB11",1.65139354627509e-12,0.588437701870688,0.885,0.441,3.53678955805735e-08,"13","GNB1"
"ATXN2L",1.76003378501323e-12,0.371592072331707,0.635,0.195,3.76946435736282e-08,"13","ATXN2L"
"ITGB3BP",2.51740923439684e-12,0.38272527201404,0.635,0.206,5.39153535730771e-08,"13","ITGB3BP"
"RANBP11",2.73810915925163e-12,1.09267004835026,0.923,0.601,5.86420838636921e-08,"13","RANBP1"
"SLC25A54",3.11385912052697e-12,0.740979558694996,1,0.825,6.66895207843261e-08,"13","SLC25A5"
"VKORC1L1",3.12934307234962e-12,0.317820037341936,0.558,0.165,6.70211405805118e-08,"13","VKORC1L1"
"NIPA2",3.30835238068001e-12,0.427602747858103,0.692,0.251,7.08549829370238e-08,"13","NIPA2"
"LAIR11",3.66303429387919e-12,0.306684723112572,0.25,0.045,7.84512054720105e-08,"13","LAIR1"
"PIN1",3.81485997429362e-12,0.764344079419741,0.846,0.536,8.17028560694464e-08,"13","PIN1"
"SNRPB3",3.82825309514741e-12,0.746283206108974,0.923,0.775,8.19896965387721e-08,"13","SNRPB"
"TBC1D12",4.03068492830605e-12,0.259378246820799,0.5,0.139,8.63251791095307e-08,"13","TBC1D1"
"MAP4K41",4.37661052568325e-12,0.434606040060085,0.538,0.168,9.37338676285581e-08,"13","MAP4K4"
"EXOSC81",4.70678035635938e-12,0.439265430149082,0.692,0.261,1.00805114892149e-07,"13","EXOSC8"
"CD833",4.77321273150168e-12,0.48005693189938,0.731,0.267,1.02227897070571e-07,"13","CD83"
"ACTN42",4.89079073232382e-12,0.892096520669891,0.865,0.524,1.04746065114179e-07,"13","ACTN4"
"MICAL2",5.12202619345165e-12,0.300967911926423,0.346,0.078,1.09698434985154e-07,"13","MICAL2"
"SUN2",5.33817952480817e-12,0.513817346656385,0.75,0.295,1.14327790882817e-07,"13","SUN2"
"CBX5",5.42469501809639e-12,0.69713054504958,0.788,0.375,1.1618069320257e-07,"13","CBX5"
"BUB3",5.50810420404164e-12,0.584427585134567,0.865,0.415,1.1796706773796e-07,"13","BUB3"
"CTDSPL2",5.54339947065861e-12,0.261388310215292,0.519,0.146,1.18722986463095e-07,"13","CTDSPL2"
"WSB2",6.58454659807381e-12,0.363283118937232,0.519,0.157,1.41021234490947e-07,"13","WSB2"
"HINT2",6.68548711636165e-12,0.559779924920983,0.904,0.426,1.43183077571118e-07,"13","HINT2"
"DENR",6.8836800730982e-12,0.405210286713542,0.827,0.311,1.47427776125544e-07,"13","DENR"
"LSM5",6.99201635958446e-12,0.617986916287518,0.942,0.563,1.4974801437322e-07,"13","LSM5"
"CBX1",7.06139409463672e-12,0.457435574056346,0.808,0.322,1.51233877324835e-07,"13","CBX1"
"DPP9",7.6612761032888e-12,0.265094703110948,0.385,0.094,1.64081550304136e-07,"13","DPP9"
"FN3KRP",7.7053616111043e-12,0.289684713347289,0.519,0.152,1.65025729625021e-07,"13","FN3KRP"
"TMEM107",1.00108472882298e-11,0.316522294050629,0.596,0.19,2.14402316372017e-07,"13","TMEM107"
"ANKRD36C",1.0234833125058e-11,0.462987464826867,0.519,0.16,2.19199421039366e-07,"13","ANKRD36C"
"LCORL",1.04782279252135e-11,0.257771785566632,0.327,0.073,2.24412207474297e-07,"13","LCORL"
"SPATS2L",1.32322225756494e-11,0.510501022563564,0.75,0.301,2.83394510902684e-07,"13","SPATS2L"
"NUP62",1.32677512078523e-11,0.27879358388496,0.462,0.127,2.84155427618573e-07,"13","NUP62"
"GPSM2",1.35014396256452e-11,0.329156212231376,0.635,0.209,2.89160332462443e-07,"13","GPSM2"
"ST3GAL4",1.35531975105174e-11,0.428983221829986,0.558,0.18,2.90268831082752e-07,"13","ST3GAL4"
"NUP85",1.54476704366419e-11,0.261862145666868,0.365,0.088,3.3084275774156e-07,"13","NUP85"
"BANF1",1.56231776498996e-11,0.761624119412298,0.923,0.663,3.34601595727901e-07,"13","BANF1"
"SNRPG2",1.62839556146572e-11,0.730470614115288,1,0.817,3.48753477399114e-07,"13","SNRPG"
"CNPY31",1.7070441820851e-11,0.386573609529751,0.731,0.261,3.65597652477166e-07,"13","CNPY3"
"RASSF1",1.85270858059138e-11,0.588713687405052,0.731,0.301,3.96794596705256e-07,"13","RASSF1"
"SEPT91",1.92667899992569e-11,0.432256523161219,0.673,0.251,4.12636841414086e-07,"13","SEPT9"
"MIIP",2.31425733592162e-11,0.336534549371808,0.519,0.161,4.95644493634333e-07,"13","MIIP"
"DUT",2.58183583187713e-11,1.2374977701593,0.865,0.648,5.52951780113126e-07,"13","DUT"
"KIF5B2",2.98278206123039e-11,0.784924483523319,0.942,0.72,6.38822434053712e-07,"13","KIF5B"
"POLD2",3.42142726069849e-11,0.605819545974342,0.808,0.416,7.32767076423795e-07,"13","POLD2"
"LRRCC1",3.49076083908909e-11,0.288442260902404,0.577,0.183,7.47616248907709e-07,"13","LRRCC1"
"AZIN1",3.49996605609212e-11,0.400731534445633,0.769,0.308,7.4958773023325e-07,"13","AZIN1"
"AURKAIP1",3.54553418928174e-11,0.632229592022069,0.904,0.586,7.5934705731847e-07,"13","AURKAIP1"
"SP3",3.63920718479487e-11,0.308994553717639,0.615,0.205,7.79409002767518e-07,"13","SP3"
"TGFBR1",3.69025955683231e-11,0.303757796310826,0.673,0.231,7.90342889286775e-07,"13","TGFBR1"
"TGFBI2",3.99012538943484e-11,1.00720339384071,0.962,0.657,8.5456515465526e-07,"13","TGFBI"
"IPO5",4.12697239807554e-11,0.39085095049537,0.635,0.224,8.83873678495838e-07,"13","IPO5"
"MTMR9",4.15646352668362e-11,0.273757112424304,0.5,0.149,8.9018979350983e-07,"13","MTMR9"
"HAUS2",4.36741987800502e-11,0.259799914515833,0.346,0.083,9.35370315272335e-07,"13","HAUS2"
"CCDC167",4.72427291029665e-11,0.345735702243688,0.615,0.213,1.01179752919823e-06,"13","CCDC167"
"RPSA1",4.92221866695872e-11,0.627098996616504,1,0.986,1.05419157190255e-06,"13","RPSA"
"COPS31",4.99682925779934e-11,0.437119373227934,0.846,0.355,1.07017092214289e-06,"13","COPS3"
"AGPAT2",5.80342944725739e-11,0.478343081934011,0.769,0.318,1.24292048471912e-06,"13","AGPAT2"
"TTL",6.0464729762251e-11,0.285367336288468,0.5,0.151,1.29497311731813e-06,"13","TTL"
"ARRB22",6.19109957606681e-11,0.347399561445574,0.462,0.133,1.32594779620623e-06,"13","ARRB2"
"PPP5C",6.25685284343468e-11,0.277987679150119,0.5,0.151,1.34003017347841e-06,"13","PPP5C"
"PPP1CA",6.32168760327617e-11,0.635270167150148,0.923,0.58,1.35391583399366e-06,"13","PPP1CA"
"SLAIN2",6.656569906647e-11,0.356028162021812,0.75,0.274,1.42563757690659e-06,"13","SLAIN2"
"BIRC35",7.23071473630601e-11,0.712200165472495,0.615,0.234,1.54860217507466e-06,"13","BIRC3"
"PAICS",8.5130294725561e-11,0.317698200705236,0.558,0.179,1.82323552213734e-06,"13","PAICS"
"TMEM18",9.40079218422792e-11,0.385625856061898,0.692,0.275,2.01336766209609e-06,"13","TMEM18"
"SIVA11",9.66675354399787e-11,0.967972552189978,0.885,0.702,2.07032860651802e-06,"13","SIVA1"
"RNF126",1.04587969647504e-10,0.291761594060077,0.615,0.204,2.23996054594059e-06,"13","RNF126"
"ARPC52",1.0900329322912e-10,0.673017538657083,0.981,0.755,2.33452353108807e-06,"13","ARPC5"
"PARP1",1.12232151252982e-10,0.662185132508466,0.731,0.296,2.40367598338511e-06,"13","PARP1"
"SLC2A4RG",1.22404113150174e-10,0.302111987905279,0.442,0.125,2.62152889133728e-06,"13","SLC2A4RG"
"GNG52",1.2639267281178e-10,0.553835107997486,1,0.831,2.7069518736099e-06,"13","GNG5"
"HADH",1.39569992472058e-10,0.367843183994313,0.5,0.158,2.98917052877406e-06,"13","HADH"
"DDX39A1",1.4514115436904e-10,0.614428961631923,0.75,0.333,3.10848810312173e-06,"13","DDX39A"
"S100A2",1.53566379166574e-10,0.304943789576191,0.327,0.08,3.28893114261051e-06,"13","S100A2"
"YWHAH1",1.54349740226862e-10,0.471676382393786,0.788,0.331,3.30570838643871e-06,"13","YWHAH"
"LBR1",1.56815759444551e-10,0.311053988007284,0.346,0.086,3.35852312002395e-06,"13","LBR"
"JOSD11",1.57299896382242e-10,0.309568745267857,0.442,0.127,3.36889188081848e-06,"13","JOSD1"
"CLEC11A2",1.61971967433996e-10,0.517453086164513,0.558,0.198,3.46895362653389e-06,"13","CLEC11A"
"SUMO3",1.67348165910547e-10,0.592519897074501,0.942,0.619,3.58409566930618e-06,"13","SUMO3"
"COL5A12",1.77679228405327e-10,1.06870318922154,0.731,0.399,3.8053560347569e-06,"13","COL5A1"
"TPI12",1.79839146152718e-10,0.734562653188049,1,0.947,3.85161499315277e-06,"13","TPI1"
"PRPS2",1.81799103099905e-10,0.356441522453211,0.5,0.161,3.89359139109067e-06,"13","PRPS2"
"PLP25",1.98834003037717e-10,0.956214139684529,0.981,0.807,4.25842784305878e-06,"13","PLP2"
"EXOC5",2.13182880528968e-10,0.28477927139279,0.538,0.171,4.5657377522889e-06,"13","EXOC5"
"RAC23",2.14430616730862e-10,0.394434635930721,0.25,0.052,4.59246051852487e-06,"13","RAC2"
"GAMT",2.15498977307844e-10,0.405373573526566,0.481,0.155,4.61534159700209e-06,"13","GAMT"
"PPDPF2",2.34892523604112e-10,0.71559736935304,0.981,0.926,5.03069317802927e-06,"13","PPDPF"
"CEP57",2.36527037787568e-10,0.343588688561901,0.596,0.211,5.06569956829635e-06,"13","CEP57"
"UBALD2",2.42982502782057e-10,0.371709884250593,0.462,0.147,5.20395626208332e-06,"13","UBALD2"
"HMGA12",2.73751010480872e-10,0.688075121530298,0.596,0.222,5.86292539146884e-06,"13","HMGA1"
"SNF8",2.75436765343972e-10,0.437474907806935,0.808,0.381,5.89902920337184e-06,"13","SNF8"
"FARP1",2.90471055413426e-10,0.264955241072715,0.404,0.113,6.22101859378934e-06,"13","FARP1"
"ARL6IP4",2.94314212657398e-10,0.641820374128926,1,0.809,6.3033274924835e-06,"13","ARL6IP4"
"UBE2S2",2.95587636765319e-10,0.693642688641018,0.808,0.415,6.33060041660283e-06,"13","UBE2S"
"STK38",2.96413581138779e-10,0.267412236763328,0.423,0.118,6.34828966724924e-06,"13","STK38"
"RRAD",2.97401193308015e-10,0.504011227252639,0.365,0.099,6.36944135707775e-06,"13","RRAD"
"COX20",2.97920880174845e-10,0.687892785263461,0.865,0.515,6.38057149070465e-06,"13","COX20"
"SQLE2",3.09486567433555e-10,0.322836164898382,0.635,0.231,6.62827381472445e-06,"13","SQLE"
"ARHGDIB6",3.21211497786584e-10,0.753870862050039,0.577,0.214,6.87938664809526e-06,"13","ARHGDIB"
"SSRP1",3.38454214838833e-10,0.483941926151173,0.788,0.359,7.24867391920329e-06,"13","SSRP1"
"MT-ND61",3.67208447439365e-10,0.35313393219894,0.673,0.253,7.86450331880888e-06,"13","MT-ND6"
"RNASEH2B",3.76975093196887e-10,0.386617846024824,0.519,0.178,8.07367557099772e-06,"13","RNASEH2B"
"ENO13",3.78543173255509e-10,0.805336474398507,1,0.965,8.10725914161324e-06,"13","ENO1"
"FAM136A",3.81790451223932e-10,0.26998108534662,0.596,0.201,8.17680609386294e-06,"13","FAM136A"
"LYAR1",4.05225829093689e-10,0.389326945666077,0.692,0.276,8.67872158169954e-06,"13","LYAR"
"YWHAZ4",4.09021855211479e-10,0.641329801981721,0.981,0.753,8.76002107306424e-06,"13","YWHAZ"
"H3F3A2",4.26565011602818e-10,0.535209403734814,1,0.989,9.13574285349756e-06,"13","H3F3A"
"CORO1C2",4.3614473002556e-10,0.429076368580184,0.712,0.299,9.34091168295742e-06,"13","CORO1C"
"FAM50A",4.50164531494951e-10,0.323337028564979,0.596,0.206,9.64117377102736e-06,"13","FAM50A"
"HNRNPAB",5.4694689700101e-10,0.593341945039449,0.769,0.373,1.17139616930706e-05,"13","HNRNPAB"
"MAPKAP1",5.47940580495075e-10,0.310811446014131,0.538,0.184,1.1735243412463e-05,"13","MAPKAP1"
"GDI1",6.81405273212461e-10,0.34146253926236,0.731,0.294,1.45936567363913e-05,"13","GDI1"
"CCM21",6.84396612487462e-10,0.279419265342525,0.577,0.199,1.4657722249644e-05,"13","CCM2"
"CAPZA14",6.95769949247805e-10,0.525429640288299,0.827,0.391,1.49013050030402e-05,"13","CAPZA1"
"TOR1A",7.25429586958793e-10,0.349066213779706,0.673,0.258,1.55365254638965e-05,"13","TOR1A"
"PIEZO1",7.27331064509263e-10,0.393877273867462,0.577,0.222,1.55772494085949e-05,"13","PIEZO1"
"PLEC2",7.83136714606061e-10,0.538483560666047,0.846,0.443,1.6772439016718e-05,"13","PLEC"
"PALLD2",7.92085581408426e-10,0.515379132567854,0.673,0.287,1.69640968970243e-05,"13","PALLD"
"TFDP1",7.96249384489445e-10,0.26768814724156,0.365,0.101,1.70532730676104e-05,"13","TFDP1"
"MAP1B4",8.16338319037719e-10,0.975802901928515,0.615,0.282,1.74835177788308e-05,"13","MAP1B"
"CMC2",8.40061669655518e-10,0.480258477141896,0.692,0.308,1.79916007790122e-05,"13","CMC2"
"SMC6",8.86351565250311e-10,0.267272159461645,0.462,0.139,1.89829914729659e-05,"13","SMC6"
"TPM44",1.02208933967989e-09,0.931489827364743,0.942,0.821,2.18900873879243e-05,"13","TPM4"
"NDUFS6",1.04129828120063e-09,0.53812303936739,0.981,0.722,2.2301485288474e-05,"13","NDUFS6"
"PRADC1",1.1983727156823e-09,0.354133370436206,0.635,0.246,2.56655484517678e-05,"13","PRADC1"
"VMA211",1.2908414321433e-09,0.290467789510105,0.596,0.207,2.76459509522131e-05,"13","VMA21"
"RAD23A1",1.30329982064702e-09,0.634419692548961,0.942,0.684,2.79127722587971e-05,"13","RAD23A"
"AP1B11",1.63766124596628e-09,0.368631126204961,0.5,0.171,3.50737909048598e-05,"13","AP1B1"
"PRKDC",1.64005610488594e-09,0.444235249039933,0.769,0.342,3.51250815983422e-05,"13","PRKDC"
"CALM23",1.65979631169905e-09,0.788592953719201,1,0.985,3.55478576076586e-05,"13","CALM2"
"MYO9B2",1.84302838333577e-09,0.260864202030441,0.442,0.138,3.94721388859021e-05,"13","MYO9B"
"CMIP3",2.03250329861481e-09,0.394807669681493,0.577,0.218,4.35301231464334e-05,"13","CMIP"
"ELAVL1",2.18756780414139e-09,0.319535394825214,0.481,0.158,4.68511396612962e-05,"13","ELAVL1"
"EBP1",2.57669525721062e-09,0.26020319652073,0.558,0.192,5.51850823236798e-05,"13","EBP"
"EFHD22",2.66158626358622e-09,0.375538817439994,0.692,0.268,5.70031930072261e-05,"13","EFHD2"
"NAP1L14",2.723825890763e-09,0.621782854273189,1,0.889,5.83361791024712e-05,"13","NAP1L1"
"MSC2",2.96206559330099e-09,0.599911200892681,0.538,0.203,6.34385588117272e-05,"13","MSC"
"CBX31",3.01804657382237e-09,0.626490483157244,0.904,0.573,6.46375034715536e-05,"13","CBX3"
"PPFIA1",3.03220707369375e-09,0.305920369676164,0.577,0.207,6.4940778897299e-05,"13","PPFIA1"
"FBXW2",3.04770408566951e-09,0.295552137972833,0.635,0.232,6.52726784027839e-05,"13","FBXW2"
"FAM96A1",3.104534888372e-09,0.408690547218976,0.654,0.254,6.6489823704263e-05,"13","FAM96A"
"CLIC43",3.13226503941915e-09,0.504929437316029,0.904,0.549,6.708372034924e-05,"13","CLIC4"
"MAPK11",3.22734823200834e-09,0.30037421773466,0.615,0.226,6.91201170849227e-05,"13","MAPK1"
"ALCAM2",3.69508659342325e-09,0.451241431678807,0.423,0.134,7.91376695713457e-05,"13","ALCAM"
"PLXNB21",3.77881021375488e-09,0.312081753408589,0.5,0.169,8.09307783479884e-05,"13","PLXNB2"
"TRIM281",3.99299821538277e-09,0.430416165250511,0.635,0.253,8.55180427788527e-05,"13","TRIM28"
"MYH92",4.20415551113923e-09,0.624161102869734,0.865,0.442,9.00403985820689e-05,"13","MYH9"
"MSN3",4.22591975855371e-09,0.714875546813695,0.942,0.707,9.05065234689449e-05,"13","MSN"
"GBA",4.34892504123357e-09,0.260839704510634,0.538,0.183,9.31409276080994e-05,"13","GBA"
"DDB2",4.41689042484862e-09,0.300231523764526,0.385,0.116,9.45965422289828e-05,"13","DDB2"
"CD862",4.50812843241153e-09,0.312466469727545,0.25,0.057,9.65505866369578e-05,"13","CD86"
"PBRM1",4.72167992955672e-09,0.354432239245339,0.654,0.253,0.000101124219051316,"13","PBRM1"
"MCUR1",4.88138942053153e-09,0.289237935896661,0.577,0.208,0.000104544717219524,"13","MCUR1"
"COTL12",5.0119199486489e-09,0.728489658291834,0.481,0.175,0.000107340289540213,"13","COTL1"
"NENF",5.34055912017256e-09,0.347695322409801,0.654,0.257,0.000114378754676736,"13","NENF"
"RB12",5.60127718252627e-09,0.330463207057406,0.558,0.204,0.000119962553418165,"13","RB1"
"ADSL",5.61043833487903e-09,0.295978129085002,0.654,0.246,0.000120158757818104,"13","ADSL"
"HOMER3",5.62755166227803e-09,0.342260750475676,0.442,0.146,0.000120525273951009,"13","HOMER3"
"PXDN1",5.73247670341274e-09,0.431867696404482,0.635,0.263,0.000122772453556991,"13","PXDN"
"ARPC1B3",5.79039165648191e-09,0.582583117774285,0.981,0.873,0.000124012818106873,"13","ARPC1B"
"KPNB12",5.83251674429211e-09,0.531138090251063,0.923,0.528,0.000124915011112504,"13","KPNB1"
"PMM1",5.98672642740896e-09,0.299146229238346,0.673,0.254,0.000128217719895818,"13","PMM1"
"NIN",6.49607932293543e-09,0.262653769970877,0.385,0.116,0.000139126530859308,"13","NIN"
"TMSB106",7.18812753916641e-09,0.732141314919842,1,0.985,0.000153948127506327,"13","TMSB10"
"LYPLA11",7.39830655589471e-09,0.276865545328787,0.635,0.246,0.000158449531507597,"13","LYPLA1"
"NDUFAF31",8.52367556740406e-09,0.646685034908208,0.923,0.663,0.000182551559627093,"13","NDUFAF3"
"ARL6IP6",9.26762594272415e-09,0.408309681872783,0.577,0.238,0.000198484744815323,"13","ARL6IP6"
"BAZ1B",9.62557695594985e-09,0.353846425411567,0.673,0.276,0.000206150981665578,"13","BAZ1B"
"SAMD4B",9.77884862155106e-09,0.252589717308806,0.577,0.208,0.000209433600927759,"13","SAMD4B"
"SMC31",1.00503359879613e-08,0.681207083521592,0.75,0.393,0.000215248045854166,"13","SMC3"
"RUVBL2",1.06464747105571e-08,0.444453720345797,0.654,0.283,0.000228015548876,"13","RUVBL2"
"LRCH4",1.17339271776899e-08,0.259967020309155,0.327,0.09,0.000251305518364585,"13","LRCH4"
"TEAD1",1.18855472962545e-08,0.255073346527529,0.462,0.155,0.000254552766443883,"13","TEAD1"
"SLC35E41",1.22067654047561e-08,0.251343277686003,0.558,0.199,0.000261432294673661,"13","SLC35E4"
"LSM3",1.25793160500131e-08,0.533021155159955,0.923,0.635,0.00026941121184313,"13","LSM3"
"CYFIP12",1.30108227931159e-08,0.31944161539278,0.635,0.241,0.000278652791760162,"13","CYFIP1"
"MTMR22",1.34195282981144e-08,0.278625520364634,0.692,0.27,0.000287406037560717,"13","MTMR2"
"ELOVL11",1.41879327671506e-08,0.268690975439501,0.692,0.269,0.000303862956074064,"13","ELOVL1"
"SRGAP21",1.43317340610846e-08,0.25740953359327,0.442,0.145,0.000306942748386249,"13","SRGAP2"
"HMGXB4",1.49875702385928e-08,0.366078689007514,0.635,0.254,0.000320988791799942,"13","HMGXB4"
"NUDT21",1.54083242315484e-08,0.308508523043517,0.615,0.238,0.000330000080067073,"13","NUDT21"
"RPLP13",1.58128150768414e-08,0.396882156537028,1,1,0.000338663060500712,"13","RPLP1"
"FABP54",1.60828715867012e-08,0.765386528445738,0.577,0.22,0.000344446860772379,"13","FABP5"
"RP11-343N15.51",1.62208495228104e-08,0.278891955987919,0.558,0.205,0.00034740193423003,"13","RP11-343N15.5"
"TNFRSF12A2",1.64204033258437e-08,1.12731367954393,0.865,0.65,0.000351675778029594,"13","TNFRSF12A"
"MUS81",1.64411909554307e-08,0.277644613897873,0.404,0.129,0.00035212098669246,"13","MUS81"
"PGAM12",1.68028488111136e-08,0.742231139693802,0.962,0.744,0.000359866612987619,"13","PGAM1"
"GBE11",1.72766257405213e-08,0.300171269131042,0.654,0.255,0.000370013493484746,"13","GBE1"
"LOX2",1.73105128632383e-08,0.457401869496149,0.423,0.139,0.000370739253991975,"13","LOX"
"MRPS11",1.80712555640574e-08,0.339765987719512,0.635,0.264,0.000387032080415417,"13","MRPS11"
"BDP11",1.91574064815084e-08,0.364568669716995,0.808,0.385,0.000410294174614465,"13","BDP1"
"PAPD7",1.98708204406137e-08,0.268420783550357,0.365,0.11,0.000425573361376623,"13","PAPD7"
"RBX1",1.98794292433295e-08,0.509541336262301,1,0.821,0.000425757736104388,"13","RBX1"
"CORO1A3",2.06545321811765e-08,0.713772489482598,0.327,0.097,0.000442358115724257,"13","CORO1A"
"IARS1",2.09388626882241e-08,0.288481465158766,0.654,0.263,0.000448447622193696,"13","IARS"
